STUDY_ID,REVIEWERS,INCLUDE,label,author,year,title_upd,journal,source,start_page,abstract,doi_upd,url_upd,volume,num_authors,title_prv,doi_prv,url_prv
1367,drew_08,MAYBE,Beal-Neves_et_al_2020_Diversity-Basel,"Beal-Neves, M and Ely, CV and Esteves, MW and Blochtein, B and Lahm, RA and Quadros, ELL and Ferreira, PMA",2020,The Influence of Urbanization and Fire Disturbance on Plant-floral Visitor Mutualistic Networks,Diversity-Basel,"wos, pastsearch",141,"The biodiversity loss resulting from rising levels of human impacts on ecosystems has been extensively discussed over the last years. The expansion of urban areas promotes drastic ecological changes, especially through fragmentation of natural areas. Natural grassland remnants surrounded by an urban matrix are more likely to undergo disturbance events. Since grassland ecosystems are closely related to disturbances such as fire and grazing, grassland plant communities, pollinators, and their interaction networks may be especially sensitive to urban expansion, because it promotes habitat fragmentation and modifies disturbance regimes. This work evaluated the effect of the level of urbanization and recent history of fire disturbance on grassland plants communities and plant-floral visitor mutualistic networks. We sampled plant communities and floral visitors in 12 grassland sites with different levels of urbanization and time since the last fire event. Sites with higher levels of urbanization showed higher values for plant species richness, floral visitor richness, and network asymmetry. All sampled networks were significantly nested (with one exception), asymmetric, and specialized. In addition, all networks presented more modules than expected by chance. The frequency of fire disturbance events increased with the level of urbanization. Since grassland ecosystems depend on disturbances to maintain their structure and diversity, we inferred that the history of fire disturbance was the mechanism behind the relationship between urbanization and our biological descriptors. Our findings highlight the importance of small and isolated grassland remnants as conservation assets within urban areas, and that the disturbance events that such sites are submitted to may in fact be what maintains their diversity on multiple levels.",10.3390/d12040141,https://www.mdpi.com/1424-2818/12/4/141/pdf; https://www.mdpi.com/1424-2818/12/4/141,12,7,the influence of urbanization and fire disturbance on plant-floral visitor mutualistic networks,10.3390/d12040141,https://www.mdpi.com/1424-2818/12/4/141/pdf; https://www.mdpi.com/1424-2818/12/4/141
1399,drew_08,MAYBE,Heitner_2012_Rangelands,"Heitner, M.J.",2012,From the range to the forest to the city: A case study collecting experts' perspectives on the status of landscape connectivity in the pikes peak region,Rangelands,"pastsearch, scopus",15,"There are two widely-used methods of achieving connectivity in a fragmented landscape. The first is to protect larger-scale landscape linkages, which allow for the sharing of a multitude of ecological processes. The second method is conservation or construction of corridors, which are linear formations intended to accommodate the movement of specific species between larger habitat patches. Because the effect of habitat isolation proved detrimental on habitat populations, priority shifted to connecting habitats both large and small. The premise was that many different habitats joined together would lead to an increase in landscape function and suitability of habitat for wildlife. The targeted region for this case study was the Pikes Peak Region of Colorado. Located in central Colorado along the Front Range, the Pikes Peak Region contains extensive areas of rangelands, forests, and urban development.",10.2111/RANGELANDS-D-12-00003.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867930585&doi=10.2111%2fRANGELANDS-D-12-00003.1&partnerID=40&md5=6bb5d7ec795a28dc28f83f87663d34c6,34,1,from the range to the forest to the city: a case study collecting experts' perspectives on the status of landscape connectivity in the pikes peak region,10.2111/RANGELANDS-D-12-00003.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867930585&doi=10.2111%2fRANGELANDS-D-12-00003.1&partnerID=40&md5=6bb5d7ec795a28dc28f83f87663d34c6
1412,drew_08,MAYBE,Yuan_et_al_2019_ChineseJournalofEco-Agriculture,"Yuan, D. and Chen, Q. and Shi, Y. and Li, J. and Wang, S.",2019,Ecological security pattern of land use in a typical transect of Hebei Province,Chinese Journal of Eco-Agriculture,pastsearch,1767,"The \\\\""Planning Outline of Hebei Xiong'an New District\\\\"", which has been published recently in full text, states that it is necessary to adhere to the priority of ecological protection and build an ecological corridor taking in \\\\""Taihang Mountain Range-Bohai Bay\\\\"", and \\\\""Jingnan Ecological Green Wedge-Juma River-Baiyangdian\\\\"". In view of this, this paper referred to the principle and basis of land sample selection, laid out the typical sample belt of Hebei Province, and used the minimum cumulative resistance model, with the forest land, grassland and wetland of the sample belt as the ecological source land, and the artificial surface as the source of urban expansion. In terms of attributes and external attributes, five indicators - elevation, land landscape type, soil type, ecological sensitivity, and ecosystem service value - have been selected to investigate the ecological security pattern of land use. The findings were as follows: five ecological safety areas were designated for the typical sample area in Hebei Province; these were ecological core area, ecological buffer area, ecological transition area, ecological occupation area, and ecological management area. The spatial pattern distribution of ecological source areas and urban expansion sources showed clear boundaries, all of which were concentrated and contiguous, though the ecological connectivity was weak. The ecological core area, which was the core area of the nature reserve, was at least 1 082.42 km2. The buffer area, which was the medium connecting the upper, middle and lower reaches, was as much as 6 943.63 km2. This area should be used rationally for protection. The ecological transition area, which was the key area for the development and construction of the reserve following the urban and rural construction, was 3 189.25 km2. The ecological occupation area, with an area of 5 835.34 km2, was distributed in the ecological transition area and the ecological governance zone. It was the main area of urban construction and economic development. The ecological management area was 1 710.70 km2; it was primarily an ecologically fragile area and was a key region for ecological restoration and future ecological industry development. In summary, There should be a large-scale planting of the ecological core area and the ecological buffer zone. The ecological transition area should be controlled strictly to expand to the ecological land, and the ecological occupation area should be developed according to the needs of the urban population and the economy. It is necessary to return farmland to the lake to restore the water surface, strictly to the soil environmental safety bottom line, and optimize the ecological safety barrier system. © 2019, Science Press. All right reserved.",10.13930/j.cnki.cjea.190247,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076702531&doi=10.13930%2fj.cnki.cjea.190247&partnerID=40&md5=3c5c2855c21d743a797dbfc7046df57c,27,5,ecological security pattern of land use in a typical transect of hebei province,10.13930/j.cnki.cjea.190247,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076702531&doi=10.13930%2fj.cnki.cjea.190247&partnerID=40&md5=3c5c2855c21d743a797dbfc7046df57c
1418,drew_08,MAYBE,Patrício_et_al_2019_ActaScientiarum-BiologicalScie,"Patrício, M.B. and Ferreira, J.H.D. and Do Couto, E.V.",2019,The context of the size and distance of Atlantic forest fragments in a small city in Southern Brazil,Acta Scientiarum - Biological Sciences,"pastsearch, scopus",e46936,"The Atlantic Forest is highly anthropized, this reduce the areas of native vegetation and impacts the biodiversity of the biome. The objective of this study is to analyze forest remnants with native vegetation characteristics using a free GIS. This analysis takes place using landscape metrics and was based on the supervised vectorization of land use in the municipality of California, PR. The area of the vectored polygons was obtained and a classified, and then the calculation was made with the nearest neighbor index, mean distance observed, Patton diversity index and the perimeter/area ratio of forest fragments. The results show that most of the fragments have an area smaller than 1 ha, the fragments with more significant area (<50 ha) represent more than 16% of the native vegetation area. The small fragments are important to maintain the connectivity, since the withdrawal of these increases the mean distance observed and nearest neighbor index. Most of the fragments are elongated and amorphous in accordance with the perimeter/area ratio and the Patton diversity index respectively, this may demonstrate the fragments may be subject to edge effects. Even with these characteristics, these fragments may be part of what is planned in public policy for preservation in the Atlantic Forest in the state of Paraná. Therefore, even small fragments with little core area are important for maintaining biodiversity, especially in a highly anthropogenic landscape. © 2019, Eduem - Editora da Universidade Estadual de Maringa. All rights reserved.",10.4025/actascibiolsci.v41i1.46936,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078467773&doi=10.4025%2factascibiolsci.v41i1.46936&partnerID=40&md5=d7e15d2f2bc48b018db0ebcf7a806f0a,41,3,the context of the size and distance of atlantic forest fragments in a small city in southern brazil,10.4025/actascibiolsci.v41i1.46936,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078467773&doi=10.4025%2factascibiolsci.v41i1.46936&partnerID=40&md5=d7e15d2f2bc48b018db0ebcf7a806f0a
1446,drew_08,MAYBE,Lynch_2021_UrbanForestryandUrbanGreening,"Lynch, A.J.",2021,The role and potential of residential open space in a suburban green space network,Urban Forestry and Urban Greening,"pastsearch, wos, scopus",126971,"As the climate changes, green spaces of all types will be increasingly important in maintaining livable and biodiverse communities. A type of green space common to suburban communities in the United States is residential open space. Residential open spaces tend to be small and heavily managed and are frequently undervalued and understudied as ecological amenities. This study uses GIS analysis and spatial statistics to explore the configuration of 1900 residential open spaces in Montgomery County, Pennsylvania, a suburban county in the northeastern United States. It examines local characteristics such as open space policy, subdivision features, and socioeconomic status to identify variables that are associated with open space parcel size and connectivity and could be leveraged to foster a more beneficial configuration of metropolitan green space. The analysis finds that open space is moderately fragmented, but is abundant in the county and clustered, which could support functional connectivity. Direct connections also considerably augment the size of open spaces and other types of protected greenspaces. Results highlight that municipal actions like setting open space standards, using open space to protect riparian areas, and taking ownership of open space parcels are associated with beneficial on-the-ground open space characteristics. © 2021 Elsevier GmbH",10.1016/j.ufug.2020.126971,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098786699&doi=10.1016%2fj.ufug.2020.126971&partnerID=40&md5=31cb5229dbc32e698e7c64e2e9e28e0a,58,1,the role and potential of residential open space in a suburban green space network,10.1016/j.ufug.2020.126971,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098786699&doi=10.1016%2fj.ufug.2020.126971&partnerID=40&md5=31cb5229dbc32e698e7c64e2e9e28e0a
1458,drew_08,MAYBE,Pontoppidan_2013_WebEcology,"Pontoppidan, M.-B. and Nachman, G.",2013,Effects of within-Patch heterogeneity on connectivity in pond-Breeding amphibians studied by means of an individual-Based model,Web Ecology,"pastsearch, scopus",21,"The metapopulation framework presumes the habitat of a local population to be continuous and homogenous, and patch area is often used as a proxy for population size. Many populations of pond-Breeding amphibians are assumed to follow metapopulation dynamics, and connectivity is mostly measured between breeding ponds. However, the habitat of pond-Breeding amphibians is not only defined by the pond but, typically, consists of a breeding pond surrounded by clusters of disjoint summer-habitat patches interspersed with an agricultural/semi-urban matrix. We hypothesise that the internal structure of a habitat patch may change connectivity in two ways: (i) by affecting animal movements and thereby emigration and immigration probabilities; and (ii) by affecting habitat quality and population size. To test our hypotheses, we apply a spatially explicit individual-Based model of Moor frog dispersal. We find that the realised connectivity depends on internal structure of both the target and the source patch as well as on how habitat quality is affected by patch structure. Although fragmentation is generally thought to have negative effects on connectivity, our results suggest that, depending on patch structure and habitat quality, positive effects on connectivity may occur. © Author(s) 2013.",10.5194/we-13-21-2013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901752939&doi=10.5194%2fwe-13-21-2013&partnerID=40&md5=16d97ecc0ee427dabf4f3611132dc8b0,13,2,effects of within-patch heterogeneity on connectivity in pond-breeding amphibians studied by means of an individual-based model,10.5194/we-13-21-2013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901752939&doi=10.5194%2fwe-13-21-2013&partnerID=40&md5=16d97ecc0ee427dabf4f3611132dc8b0
1464,drew_08,MAYBE,Januchowski_et_al_2008_EcologicalManagementandRest,"Januchowski, S.R. and McAlpine, C.A. and Callaghan, J.G. and Griffin, C.B. and Bowen, M. and Mitchell, D. and Lunney, D.",2008,"Identifying multiscale habitat factors influencing koala (Phascolarctos cinereus) occurrence and management in Ballarat, Victoria, Australia",Ecological Management and Restoration,"pastsearch, scopus",134,"Modelling for the conservation of koala (Phascolarctos cinereus) populations has primarily focused on natural habitat variables (e.g. tree species, soil types and soil moisture). Until recently, limited consideration has been given to modelling the effects of the landscape context (e.g. habitat area, habitat configuration and roads). Yet, the combined influence of natural habitats and anthropogenic impacts at multiple spatial scales are likely to be important determinants of where koala populations occur and remain viable in human-modified landscapes. The study tested the importance of multiscale habitat variables on koala occurrence in Ballarat, Victoria, Australia. The models focused at three spatial scales: site (< 1 ha), patch (1-100 ha), and landscape (100-1000 s ha). Logistic regression and hierarchical partitioning analyses were used to rank alternative models and key explanatory variables. The results showed that an increased likelihood of koala presence in fragmented landscapes in the urban-forest interface (as opposed to larger blocks of forest habitat) can best be explained by the positive effects of soil fertility and the presence of preferred koala tree species in these fragmented areas. If koalas are to be effectively conserved in Ballarat, it is critical to (i) protect remaining core areas of high-quality habitat, including regenerating areas; (ii) protect scattered habitat patches which provide connectivity; and (iii) develop and implement habitat restoration programmes to improve habitat connectivity and enhance opportunities for safe koala movement between habitat patches intersected by main roads. © 2008 Ecological Society of Australia.",10.1111/j.1442-8903.2008.00405.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-48249154580&doi=10.1111%2fj.1442-8903.2008.00405.x&partnerID=40&md5=96d5221564320a8819421d5763d86aa5,9,7,"identifying multiscale habitat factors influencing koala (phascolarctos cinereus) occurrence and management in ballarat, victoria, australia",10.1111/j.1442-8903.2008.00405.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-48249154580&doi=10.1111%2fj.1442-8903.2008.00405.x&partnerID=40&md5=96d5221564320a8819421d5763d86aa5
1471,drew_08,MAYBE,James_et_al_2010_UrbanEcosystems,"James, P. and Norman, D. and Clarke, J.J.",2010,Avian population dynamics and human induced change in an urban environment,Urban Ecosystems,pastsearch,499,"The predominantly urban boroughs of Warrington and Halton straddle the river Mersey in northwest England. Since the 1970s there has been a major change in land-use associated with both innovative town design and the decline of manufacturing and chemical industries in the boroughs. Also, co-ordinated programmes have directly addressed air and water pollution. The breeding birds of the two boroughs were surveyed in 1978-84 and 2004-06 as part of the bird atlases of Cheshire and Wirral, based on tetrads (2 × 2 km squares). We divided the breeding species into eight guilds based on broad ecological characteristics of habitat or food, omitting the generalists and colonial species, and compared the change between our two atlases in the number of occupied tetrads in Halton and Warrington and in the rest of the county. Four of our eight guilds have fared significantly better within our study area: waterbirds (24 species), those feeding on invertebrates (16 species), woodland specialists (21 species) and the two species that decorate their nests with lichens. The remaining four guilds showed no difference between Halton and Warrington and the rest of Cheshire and Wirral: raptors (5 species) have increased throughout, while breeding waders (7 species), farmland seedeaters (7 species) and aerial insectivores (5 species) have declined throughout. We interpret these results in relation to improved quality of water and air and changing patterns of land-use in the urban greenspace, especially an increase in woodland cover and connectivity. © 2010 Springer Science+Business Media, LLC.",10.1007/s11252-010-0132-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957812091&doi=10.1007%2fs11252-010-0132-9&partnerID=40&md5=2ac2e894f1c2e28031e7ffb71353c702,13,3,avian population dynamics and human induced change in an urban environment,10.1007/s11252-010-0132-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957812091&doi=10.1007%2fs11252-010-0132-9&partnerID=40&md5=2ac2e894f1c2e28031e7ffb71353c702
1474,drew_08,MAYBE,Sinclair_et_al_2005_LandscapeandUrbanPlanning,"Sinclair, K.E. and Hess, G.R. and Moorman, C.E. and Mason, J.H.",2005,"Mammalian nest predators respond to greenway width, landscape context and habitat structure",Landscape and Urban Planning,"pastsearch, scopus",277,"Birds of conservation concern breed in suburban greenways, yet abundant populations of mammals that depredate bird nests might reduce nest success. We evaluated how three factors influenced the abundance of mammalian nest predators in thirty-four 300-m long forested greenway segments in Raleigh and Cary, North Carolina, USA: (1) the width of the forested corridor containing the greenway, (2) the land-use adjacent to the forested corridor, and (3) the habitat structure within the greenway. Forest corridor width and adjacent land-use were measured using aerial photographs. Attributes of adjacent land use included categorical measures of development intensity (low-density residential, high-density residential, office/institutional), and the proportions of forest canopy, grass, buildings, and pavement. Several measures of habitat structure within the greenway were collected in the field, including trail width and surface type, and percentage of mature forest. We measured the relative abundance of mammalian nest predators with scent-station transects, operated for five nights during the 2002 breeding bird season. Total abundance of mammalian nest predators increased significantly as forest corridor width decreased. We found no relationship between categorical measures of land-use and total abundance of mammalian nest predators. Specific attributes of the landscape adjacent to the greenway, however, did have an effect. Greenways adjacent to landscapes with fewer buildings had a higher abundance of mammalian nest predators. The abundance of individual species varied with the amount of canopy, lawn, and pavement in the adjacent landscape. Some measures of habitat structure of greenways also were correlated with the abundance of mammalian nest predators. Greenway segments with wider trails had a higher abundance of mammalian nest predators, as did segments with a higher percentage of mature forest. No habitat structure variables were significant for all species. To reduce the overall risk of avian nest predation by mammals, forested greenways should be designed with wider forest corridors and narrower, unpaved trails. Some greenway characteristics that favor high-nest predator populations also favor birds of conservation concern. Similarly, some characteristics correlated with lower predator occurrence are also correlated with lower abundance of birds of conservation concern. Thus, management of greenways and the surrounding landscape must balance reduction of predator communities with the promotion of desired bird communities and other conservation goals. © 2004 Elsevier B.V. All rights reserved.",10.1016/S0169-2046(04)00082-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-11444269242&doi=10.1016%2fS0169-2046%2804%2900082-9&partnerID=40&md5=0c4ce2b0e4a551c35eb0a455a0e4fdaf,71,4,"mammalian nest predators respond to greenway width, landscape context and habitat structure",10.1016/S0169-2046(04)00082-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-11444269242&doi=10.1016%2fS0169-2046%2804%2900082-9&partnerID=40&md5=0c4ce2b0e4a551c35eb0a455a0e4fdaf
1498,drew_08,MAYBE,Liang_et_al_2017_JournalofGeo-InformationScience,"Liang, Z. and Zhao, Y. and Fu, Y.",2017,Optimization of Spatial Pattern of Urban Imperviousness based on the Integration of SCS-CN Hydrological Model and the Ant Colony Algorithm,Journal of Geo-Information Science,"pastsearch, scopus",1315,"In recent years, the frequent occurrence of waterlogging in China has been one of the serious urban diseases. Spatial pattern of urban impervious surface density is an important factor affecting the waterlogging. This paper aims to provide a new method to optimize the spatial pattern of impervious surface in order to reduce urban waterlogging by the integration of SCS-CN model and the Ant colony algorithm. Firstly, the density of urban impervious surface was estimated by remote sensing images through the method of linear spectral mixing modeling. Secondly, the CN value was corrected by using the Williams formula. Then, the modified SCS-CN model was used to calculate the surface runoff. Thirdly, according to the goal of minimizing runoff coefficient, the spatial pattern of impervious surface of 18 runoff plots was optimized by Ant colony algorithm. Fourthly, landscape pattern indices were used to analyze the spatial pattern of impervious surface. The results show that: in rainfall reappearing periods of 1 year, 5 years, 10 years, 20 years, 50 years and 100 years, the optimized impervious surface pattern could reduce the runoff coefficient by 21.19%, 19.58%, 19.38%, 18.93%, 18.41% and 17.25%, respectively. Based on the experimental results above, this research puts forward three suggestions for the optimization of urban renewal. ① Increase the area of grassland, garden, trees and other vegetation types to reduce the high impervious surface area which can be further divided into patches of lower levels of impervious surface. ② Gather low and medium-to-low types of impervious surface to increase the connectivity and the medium-to-high levels of impervious surface. ③ Increase the quantity and density of patches in each runoff plot and reduce the degree of spread and aggregation. © 2017, Science Press. All right reserved.",10.3724/SP.J.1047.2017.01315,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126455740&doi=10.3724%2fSP.J.1047.2017.01315&partnerID=40&md5=70ac6cab23593a815314e7bde7aaaa07,19,3,optimization of spatial pattern of urban imperviousness based on the integration of scs-cn hydrological model and the ant colony algorithm,10.3724/SP.J.1047.2017.01315,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126455740&doi=10.3724%2fSP.J.1047.2017.01315&partnerID=40&md5=70ac6cab23593a815314e7bde7aaaa07
1508,drew_08,MAYBE,Isaac_et_al_2013_WildlifeResearch,"Isaac, B and White, J and Ierodiaconou, D and Cooke, R",2013,Response of a cryptic apex predator to a complete urban to forest gradient,Wildlife Research,"wos, pastsearch",427,"Context. Urbanisation is one of the most damaging landscape-scale disturbance processes leading to significant and potentially irreversible changes in biodiversity. How apex predators respond to urbanisation is poorly understood, largely because of their low density and low detectability. Given the important functional roles of apex predators in ecosystems, it is critical that research investigates how they respond to urbanisation, and how urban systems can be designed to better support apex predators. Aims. The present research aims to examine how an avian apex predator, the powerful owl, responds to a complete urban-forest gradient in southern Victoria, Australia. Specifically, the research aims to understand the environmental attributes that drive habitat suitability for powerful owls across the urban-forest gradient. Methods. Using a total of 683 independent field-and atlas-derived records of powerful owls across the study site, the research takes a presence-only modelling approach. The presence points were modelled against a series of geospatial variables that were determined a priori on the basis of the known ecology of powerful owls. Key results. Potential powerful owl habitat declined in a dramatic fashion in response to increasing levels of urbanisation, ranging from 76% of the forest landscape to 21% of the urban landscape. Powerful owl habitat availability across the urban-forest gradient is positively influenced by tree cover, productivity (normalised difference vegetation index) and proximity to river systems and riparian vegetation. Conclusions. Presence-only modelling has provided a useful way for investigating the response of an apex predator to a gradient of urbanisation. Although powerful owl habitat availability is negatively reduced by urbanisation, there is significant scope to manage urban landscapes to either maintain or improve the availability of habitat across the gradient. Implications. High resource-requiring species, such as apex predators, have the capacity to be detrimentally affected by urbanisation processes. Presence-only modelling, however, provides a useful tool for investigating how these difficult-to-detect species are affected by urbanisation, and ultimately inform how landscapes can be managed to maximise habitat availability for apex predators.",10.1071/WR13087,NA,40,4,response of a cryptic apex predator to a complete urban to forest gradient,10.1071/WR13087,NA
1512,drew_08,MAYBE,Rizkalla_2009_EnvironmentalManagement,"Rizkalla, C.E. and Swihart, R.K.",2009,Forecasting the Effects of Land-Use Change on Forest Rodents in Indiana,Environmental Management,"pastsearch, scopus",899,"Forest cover in the upper Wabash River basin in Indiana was fragmented due to agricultural conversion beginning more than 175 years ago. Currently, urban expansion is an important driver of land-use change in the basin. A land transformation model was applied to the basin to forecast land use from 2000 to 2020. We assessed the effect of this projected land-use change scenario on five forest rodent species at three scales: using occupancy models at the patch level, proportional occupancy models at the landscape level, and ecologically scaled landscape indices to assess the change in connectivity at the watershed level. At the patch and landscape scales, occupancy models had low predictability but suggest that gray squirrels are most susceptible to land-use change. At the watershed scale, declines in connectivity did not correspond with the decline of forest. This study highlights the importance of map resolution and consideration of matrix elements in constructing forecast models. Unforeseen drivers of land use, such as changing economic incentives, may also have important ramifications. © 2009 Springer Science+Business Media, LLC.",10.1007/s00267-009-9375-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350339775&doi=10.1007%2fs00267-009-9375-8&partnerID=40&md5=8ec3806c3c4e4b0eeffad15819dafe63,44,2,forecasting the effects of land-use change on forest rodents in indiana,10.1007/s00267-009-9375-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350339775&doi=10.1007%2fs00267-009-9375-8&partnerID=40&md5=8ec3806c3c4e4b0eeffad15819dafe63
1518,drew_08,MAYBE,Williamson_1981_UrbanEcology,"Williamson, R.D. and DeGraaf, R.M.",1981,"Habitat associations of ten bird species in Washington, DC",Urban Ecology,"pastsearch, scopus",125,"To determine the influence of habitat on songbirds in suburban, urban, and park areas, bird distribution in two neighbourhoods of Washington, DC, and in the corridor of natural vegetation which separates them, was quantified and compared by using an analysis of variance, and a correlation analysis was used to relate ten individual species with ten habitat components, Eight of the ten species showed no strong affinity for any one particular neighborhood, one species was most abundant in the suburban area, and one species was more abundant in the neighborhood where pavement, building structures, and people were most prevalent. © 1981.",10.1016/0304-4009(81)90005-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345036081&doi=10.1016%2f0304-4009%2881%2990005-X&partnerID=40&md5=2263c5499b40c09b7867dc188fd2a49b,5,2,"habitat associations of ten bird species in washington, dc",10.1016/0304-4009(81)90005-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345036081&doi=10.1016%2f0304-4009%2881%2990005-X&partnerID=40&md5=2263c5499b40c09b7867dc188fd2a49b
1557,drew_08,MAYBE,SOULÉ_et_al_1988_ConservationBiology,"SOULÉ, M.E. and BOLGER, D.T. and ALBERTS, A.C. and WRIGHTS, J. and SORICE, M. and HILL, S.",1988,Reconstructed Dynamics of Rapid Extinctions of Chaparral‐Requiring Birds in Urban Habitat Islands,Conservation Biology,"pastsearch, scopus",75,"The distribution of native, chaparral-requiring bird species was determined for 37 isolated fragments of canyon habitat ranging in size from 0.4 to 104 hectares in coasta4 urban San Diego County, California The area of chaparral habitat and canyon age (time since isolation of the habitat fragment) explains most of the variation in the number of chaparral-requiring bird species. In additiolz, the distribution of native predators may influence species num- ber. There is statistical evidence that coyotes control thepop- ulations of smallerpredators such as foxes and domestic cats. The absence of coyotes may lead to higher levels of predation by a process of mesopredator release. The distance of canyons from otherpatches of chaparral habitat does not add significantly to the explained variance in chaparral- requiring species number-probably because of the virtual inability of most chaparral-requiring species to disperse through developed areas and nonscrub habitats. These re- sults and other lines of evidence suggest that chaparral- requiring birds in isolated canyons have very high rates of extinction, in part because of their low vagility. The best predictors of vulnerability of the individual species are their abundances (densities) in undisturbed habitat and their",10.1111/j.1523-1739.1988.tb00337.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645810458&doi=10.1111%2fj.1523-1739.1988.tb00337.x&partnerID=40&md5=fab976abe4154f61fc8f8153d32b4c2e,2,6,reconstructed dynamics of rapid extinctions of chaparral‐requiring birds in urban habitat islands,10.1111/j.1523-1739.1988.tb00337.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645810458&doi=10.1111%2fj.1523-1739.1988.tb00337.x&partnerID=40&md5=fab976abe4154f61fc8f8153d32b4c2e
1566,drew_08,MAYBE,Ojeda_et_al_2022_GlobalEcologyandConservation,"Ojeda, V. and Chazarreta, M.L. and Masello, J.F. and Buglione-Rodríguez, F. and Failla, M.",2022,European starlings expand into Patagonia. Time for action,Global Ecology and Conservation,"pastsearch, scopus",e02295,"European starlings (Sturnus vulgaris) were introduced ca. 40 years ago to South America, where they naturalized to central and northern Argentina, now reaching some neighboring countries. While Patagonia (southern Argentina and Chile) has remained free of European starlings (ES) in the past, they are now present along its northern boundary. Our objectives were to 1) investigate the factors explaining this recent invasion, and 2) predict how starlings might expand across southernmost America based on niche modeling using landform, land cover, and climatic variables representing conditions that may limit ES. Based on records from community science, informants, and our own observations, we conclude that two parallel processes generated new population nodes in northern Patagonia: 1) a southwards expansion from their core areas near the Atlantic coast (generating an incipient population node in NE Patagonia), and 2) birds released or escaped from captivity (generating an isolated population node in north-central Patagonia). Community science data was most useful from 2018 onwards, while data from informants was key to understand previous events (e.g., first ES confiscated from illegal trade in 2008; first free ranging ES seen in 2014). The most parsimonious model confirmed our prediction that human transformed lands in several portions within the target area are suitable for ES establishment, both in Chile and Argentina. Null suitability was modeled for the lands in southernmost Patagonia (all cover types). Desert lands (Patagonian steppe, Monte Desert, High Andes) that skirt the Andean temperate forests on the north, and most of the Andean forests, turned out to be unsuitable (especially with increasing latitude). Conversely, most of coastal Argentine Patagonia and the human-transformed lands of south-central Chile emerged as moderately suitable habitat for ES. Because the riverine areas under current ES colonization in northern Patagonia are fovourable for ES (i.e., agricultural and urban lands with abundant nesting sites), without control actions, this species might soon spread over ca. 5000 km2 around the Colorado and Negro rivers, affecting their agricultural industry. These rivers, which run west-east through desert lands unsuitable for ES, now represent corridors into south-Andean ecosystems, as they are surrounded by treed land (willows and poplars introduced from Europe) not originally available, connecting formerly separate ecoregions. In case ES manage to reach the eastern slopes of the Andes, they might cross to Chile through low elevation passes (<1000 masl) available south of ca. 38°S. The valleys of south-central Chile are both suitable habitat for ES and valuable productive lands that may be threatened by the invasion. We present management suggestions, and advocate for the development of a bi-national strategy to retard, prevent and alleviate the far-reaching impacts ES may exert on America's southernmost ecosystems and resources. © 2022 The Authors",10.1016/j.gecco.2022.e02295,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139013361&doi=10.1016%2fj.gecco.2022.e02295&partnerID=40&md5=a0c6b3e5755e3e297f3e5dbfb1b5c3c4,39,5,european starlings expand into patagonia. time for action,10.1016/j.gecco.2022.e02295,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139013361&doi=10.1016%2fj.gecco.2022.e02295&partnerID=40&md5=a0c6b3e5755e3e297f3e5dbfb1b5c3c4
