STUDY_ID,REVIEWERS,INCLUDE,label,author,year,title_upd,journal,source,start_page,abstract,doi_upd,url_upd,volume,num_authors,title_prv,doi_prv,url_prv
1726,drew_08,YES,Mortberg_et_al_2007_JournalofEnvironmentalManageme,"Mortberg, UM and Balfors, B and Knol, WC",2007,Landscape ecological assessment: A tool for integrating biodiversity issues in strategic environmental assessment and planning,Journal of Environmental Management,"wos, scopus, pastsearch",457,"To achieve a sustainable development, impacts on biodiversity of urbanisation, new infrastructure projects and other land use changes must be considered on landscape and regional scales. This requires that important decisions are made after a systematic evaluation of environmental impacts. Landscape ecology can provide a conceptual framework for the assessment of consequences of long-term development processes like urbanisation on biodiversity components, and for evaluating and visualising the impacts of alternative planning scenarios. The aim of this paper was to develop methods for integrating biodiversity issues in planning and strategic environmental assessment in an urbanising environment, on landscape and regional levels. In order to test developed methods, a case study was conducted in the region of Stockholm, the capital of Sweden, and the study area embraced the city centre, suburbs and peri-urban areas. Focal species were tested as indicators of habitat quality, quantity and connectivity in the landscape. Predictive modelling of habitat distribution in geographic information systems involved the modelling of focal species occurrences based on empirical data, incorporated in a landscape ecological decision support system. When habitat models were retrieved, they were applied on future planning scenarios in order to predict and assess the impacts on focal species. The scenario involving a diffuse exploitation pattern had the greatest negative impacts on the habitat networks of focal species. The scenarios with concentrated exploitation also had negative impacts, although they were possible to mitigate quite easily. The predictions of the impacts on habitats networks of focal species made it possible to quantify, integrate and visualise the effects of urbanisation scenarios on aspects of biodiversity on a landscape level. (c) 2006 Elsevier Ltd. All rights reserved.",10.1016/j.jenvman.2006.01.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845682542&doi=10.1016%2fj.jenvman.2006.01.005&partnerID=40&md5=2458717c4983b93c1bf5429bf6fe5f93,82,3,landscape ecological assessment: a tool for integrating biodiversity issues in strategic environmental assessment and planning,10.1016/j.jenvman.2006.01.005,http://isiarticles.com/bundles/Article/pre/pdf/5676.pdf; http://www.sciencedirect.com/science/article/pii/S0301479706000399; http://www.diva-portal.org/smash/record.jsf?pid=diva2:334437; https://www.sciencedirect.com/science/article/pii/S0301479706000399; https://isiarticles.com/bundles/Article/pre/pdf/5676.pdf; https://pubag.nal.usda.gov/catalog/2876140; https://www.infona.pl/resource/bwmeta1.element.elsevier-5085e625-0d51-3c1f-991d-9db96fac0b63; http://swepub.kb.se/bib/swepub:oai:DiVA.org:kth-16395?language=en; https://europepmc.org/abstract/MED/16574306; https://library.wur.nl/WebQuery/wurpubs/351578; https://www.ncbi.nlm.nih.gov/pubmed/16574306; https://pubmed.ncbi.nlm.nih.gov/16574306/
1747,drew_08,YES,Rödder_et_al_2016_EnvironmentalManagement,"Rödder, Dennis and Nekum, Sven and Cord, Anna F. and Engler, Jan O.",2016,Coupling Satellite Data with Species Distribution and Connectivity Models as a Tool for Environmental Management and Planning in Matrix-Sensitive Species,Environmental Management,pastsearch,130,"Climate change and anthropogenic habitat fragmentation are considered major threats for global biodiversity. As a direct consequence, connectivity is increasingly disrupted in many species, which might have serious consequences that could ultimately lead to the extinction of populations. Although a large number of reserves and conservation sites are designated and protected by law, potential habitats acting as inter-population connectivity corridors are, however, mostly ignored in the common practice of environmental planning. In most cases, this is mainly caused by a lack of quantitative measures of functional connectivity available for the planning process. In this study, we highlight the use of fine-scale potential connectivity models (PCMs) derived from multispectral satellite data for the quantification of spatially explicit habitat corridors for matrix-sensitive species of conservation concern. This framework couples a species distribution model with a connectivity model in a two-step framework, where suitability maps from step 1 are transformed into maps of landscape resistance in step 2 filtered by fragmentation thresholds. We illustrate the approach using the sand lizard (Lacerta agilis L.) in the metropolitan area of Cologne, Germany, as a case study. Our model proved to be well suited to identify connected as well as completely isolated populations within the study area. Furthermore, due to its fine resolution, the PCM was also able to detect small linear structures known to be important for sand lizards’ inter-population connectivity such as railroad embankments. We discuss the applicability and possible implementation of PCMs to overcome shortcomings in the common practice of environmental impact assessments.",10.1007/s00267-016-0698-y,http://link.springer.com/10.1007/s00267-016-0698-y,58,4,coupling satellite data with species distribution and connectivity models as a tool for environmental management and planning in matrix-sensitive species,10.1007/s00267-016-0698-y,http://link.springer.com/10.1007/s00267-016-0698-y
1803,drew_08,YES,Lampinen_et_al_2015_PlosOne,"Lampinen, J and Ruokolainen, K and Huhta, AP",2015,Urban Power Line Corridors as Novel Habitats for Grassland and Alien Plant Species in South-Western Finland,Plos One,"wos, scopus, pastsearch",e0142236,"Regularly managed electric power line corridors may provide habitats for both early-successional grassland plant species and disturbance-dependent alien plant species. These habitats are especially important in urban areas, where they can help conserve native grassland species and communities in urban greenspace. However, they can also provide further footholds for potentially invasive alien species that already characterize urban areas. In order to implement power line corridors into urban conservation, it is important to understand which environmental conditions in the corridors favor grassland species and which alien species. Likewise it is important to know whether similar environmental factors in the corridors control the species composition of the two groups. We conducted a vegetation study in a 43 kilometer long urban power line corridor network in south-western Finland, and used generalized linear models and distance-based redundancy analysis to determine which environmental factors best predict the occurrence and composition of grassland and alien plant species in the corridors. The results imply that old corridors on dry soils and steep slopes characterized by a history as open areas and pastures are especially suitable for grassland species. Corridors suitable for alien species, in turn, are characterized by productive soils and abundant light and are surrounded by a dense urban fabric. Factors controlling species composition in the two groups are somewhat correlated, with the most important factors including light abundance, soil moisture, soil calcium concentration and soil productivity. The results have implications for grassland conservation and invasive alien species control in urban areas.",10.1371/journal.pone.0142236,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957109963&doi=10.1371%2fjournal.pone.0142236&partnerID=40&md5=db30b1766d5bbf4a70b5e3b2f637b193,10,3,urban power line corridors as novel habitats for grassland and alien plant species in south-western finland,10.1371/journal.pone.0142236,https://europepmc.org/articles/PMC4643934; https://ui.adsabs.harvard.edu/abs/2015PLoSO..1042236L/abstract; https://paperity.org/p/74638779/urban-power-line-corridors-as-novel-habitats-for-grassland-and-alien-plant-species-in; https://www.cabdirect.org/cabdirect/abstract/20163027990; https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4643934/; https://core.ac.uk/display/150073413; http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0142236; https://dx.plos.org/10.1371/journal.pone.0142236
1836,drew_08,YES,Ribeiro_et_al_2020_CienciaFlorestal,"Ribeiro, MP and de Mello, K and Valente, RA",2020,Landscape structure aiming at the biodiversity conservation of urbanized landscape,Ciencia Florestal,"wos, pastsearch",819,"Considering that urban sprawl and the increase in anthropogenic activities lead to natural habitats loss and fragmentation, threatening biodiversity, the conservation of urban forest remnants is extremely important for the persistence of native fauna and flora species. The objective of this study was to evaluate the landscape structure of an urbanized area in the Atlantic Forest biome, using geoprocessing techniques and fundamentals of Landscape Ecology, in order to provide subsidies for forest conservation in the urban landscape. A land use/land cover map was used to quantify forest cover and to evaluate the landscape structure. Landscape metrics quantified the area, shape and proximity of the forest remnants, providing indicators of the landscape structure. Forest covers 22.9% of the study area, with only 3.6% of the fragments larger than 50 ha. The majority of the fragments (83%) has an area of less than 10 ha. Only three remnants are larger than 500 ha, the largest of them is located in Ipanema National Forest. Most forest fragments (80%) are located in particular properties. The landscape was diagnosed as highly anthropized and fragmented, but with remnants close to each other (NEAR < 50m) potentiating the movement of species in the anthropic matrix. Scenarios of exclusion of small fragments demonstrated the fragility of the matrix without their support, since the small remnants contribute to the connection between the larger ones. The anthropic grassland is the second largest land use class in the study area (20.4%), behind only the urbanized area (25%). Actions to maintain biodiversity in anthropized landscapes such as the study area should prioritize the restoration of anthropic grasslands, incentives for forest conservation in private properties and the maintenance of small fragments in the landscape, in order to promote the connection between large forest areas. Urban and environmental planning of cities should be aligned and based on scientific studies on the spatialization of the vegetation in urban areas.",10.5902/1980509837683,https://www.scielo.br/j/cflo/a/nFfzWXDFyBFGGZRNvfthFHy/; http://www.scielo.br/j/cflo/a/nFfzWXDFyBFGGZRNvfthFHy/; https://periodicos.ufsm.br/cienciaflorestal/article/download/37683/33588; https://periodicos.ufsm.br/cienciaflorestal/article/view/37683/0,30,3,landscape structure aiming at the biodiversity conservation of urbanized landscape,10.5902/1980509837683,https://www.scielo.br/j/cflo/a/nFfzWXDFyBFGGZRNvfthFHy/; http://www.scielo.br/j/cflo/a/nFfzWXDFyBFGGZRNvfthFHy/; https://periodicos.ufsm.br/cienciaflorestal/article/download/37683/33588; https://periodicos.ufsm.br/cienciaflorestal/article/view/37683/0
1847,drew_08,YES,Hong_et_al_2013_LandscapeandEcologicalEngineering,"Hong, SH and Han, BH and Choi, SH and Sung, CY and Lee, KJ",2013,Planning an ecological network using the predicted movement paths of urban birds,Landscape and Ecological Engineering,"wos, scopus, pastsearch",165,"In this study, we propose a new method for planning ecological networks in Gangdong-gu, Seoul, Korea. The basic idea of this method is that, in urban areas where the price of land is high, it is most cost-effective to protect linear green areas that act as ecological corridors for potential movement paths (PMPs) of wild animals. PMPs were identified by a path-finding algorithm (PFA) that selected the optimum routes with minimum travel costs between pairs of locations where individuals of the indicator species-great tits (Parus major)-were found during field surveys. The PFA created an imaginary line segment network that connects nodes separated by 30 m across the entire study area, and estimated the total travel cost of a route from one P. major location to another by summing the travel costs associated with all of the segments comprising that route. We assumed that the travel cost of each segment is the average of the inverses of the bird densities at the two end nodes. For each node, the bird density was estimated from the linear relationship between percentage vegetation cover and bird density, as observed during field surveys. The predicted PMPs showed a pattern that was highly concentrated on patches with relatively high vegetation cover. The preference of P. major for a few specific routes allowed us to easily identify ecological corridors in the study area. An ecological network plan that protects and/or restores areas along ecological corridors would greatly improve the ecological connectivity of fragmented habitats in highly urbanized areas.",10.1007/s11355-012-0194-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872672583&doi=10.1007%2fs11355-012-0194-3&partnerID=40&md5=0e06b282d2eb1ae4453104e0cf1757fc,9,5,planning an ecological network using the predicted movement paths of urban birds,10.1007/s11355-012-0194-3,https://link.springer.com/article/10.1007%2Fs11355-012-0194-3
1863,drew_08,YES,Brodie_et_al_2015_ConservationBiology,"Brodie, Jedediah F. and Giordano, Anthony J. and Dickson, Brett and Hebblewhite, Mark and Bernard, Henry and Mohd-Azlan, Jayasilan and Anderson, Jesse and Ambu, Laurentius",2015,Evaluating multispecies landscape connectivity in a threatened tropical mammal community: Multispecies Habitat Corridors,Conservation Biology,pastsearch,122,"Habitat corridors are important tools for maintaining connectivity in increasingly fragmented landscapes, but generally they have been considered in single-species approaches. Corridors intended to facilitate the movement of multiple species could increase persistence of entire communities, but at the likely cost of being less efficient for any given species than a corridor intended specifically for that species. There have been few tests of the trade-offs between single- and multispecies corridor approaches. We assessed single-species and multispecies habitat corridors for 5 threatened mammal species in tropical forests of Borneo. We generated maps of the cost of movement across the landscape for each species based on the species' local abundance as estimated through hierarchical modeling of camera-trap data with biophysical and anthropogenic covariates. Elevation influenced local abundance of banded civets (Hemigalus derbyanus) and sun bears (Helarctos malayanus). Increased road density was associated with lower local abundance of Sunda clouded leopards (Neofelis diardi) and higher local abundance of sambar deer (Rusa unicolor). Pig-tailed macaque (Macaca nemestrina) local abundance was lower in recently logged areas. An all-species-combined connectivity scenario with least-cost paths and 1 km buffers generated total movement costs that were 27% and 23% higher for banded civets and clouded leopards, respectively, than the connectivity scenarios for those species individually. A carnivore multispecies connectivity scenario, however, increased movement cost by 2% for banded civets and clouded leopards. Likewise, an herbivore multispecies scenario provided more effective connectivity than the all-species-combined scenario for sambar and macaques. We suggest that multispecies habitat connectivity plans be tailored to groups of ecologically similar, disturbance-sensitive species to maximize their effectiveness.",10.1111/cobi.12337,https://onlinelibrary.wiley.com/doi/10.1111/cobi.12337,29,8,evaluating multispecies landscape connectivity in a threatened tropical mammal community: multispecies habitat corridors,10.1111/cobi.12337,https://onlinelibrary.wiley.com/doi/10.1111/cobi.12337
2001,drew_08,YES,Jezuino_et_al_2021_UrbanEcosystems,"Jezuino, P and Alquezar, RD and Machado, RB",2021,Parrots and the city: modeling potential corridors in an urban environment,Urban Ecosystems,"wos, scopus, keyrevfwd, keyrevfwd, pastsearch",1141,"Urbanization is a worldwide problem affecting wildlife negatively. Cities cause habitat suppression, fragmentation, among other disease spreading, suitable conditions for exotic species, and direct animal kills-consequently, local native species might be extinct. Still, urban areas can also provide biodiversity maintenance because some species can be adapted to the urban environment. Here, we assess how the urban environment influences the displacement of native turquoise-fronted Amazon (Amazona aestiva). We created a map of environmental suitability to modeling A. aestiva displacement routes among three protected areas in Brasilia, Brazil. We tested (1) if the modeled corridors tend to be near to the areas where A. aestiva occurs and (2) how landscape spatial heterogeneity influences those modeled routes. We expected to observe oriented routes in homogeneous areas (few pixels with high-frequency selection), and the opposite in heterogeneous areas. To test our hypotheses, we recorded A. aestiva and correlated its presence/absence with the modeled corridors and correlated the landscape spatial heterogeneity with different metrics of the modeled corridors. Our results indicate that at least one of the modeled routes was near to the points with parrots. In general, potential dispersal routes with little spatial variation occurred in homogeneous areas. In the urban matrix, potential routes were less oriented with more spatial variation. Our results suggest the adoption of different strategies to manage the natural environment in an urban matrix. By managing the spatial heterogeneity, it is possible to direct how the species use the space, promoting the displacement to desired areas, avoiding the more urbanized ones.",10.1007/s11252-021-01107-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100329432&doi=10.1007%2fs11252-021-01107-5&partnerID=40&md5=d3527f9cbcbfa98fbc69addf55cf72d6,24,3,parrots and the city: modeling potential corridors in an urban environment,10.1007/s11252-021-01107-5,https://proxy.library.carleton.ca/login?qurl=https://www.proquest.com/docview/2586664111?accountid=9894&bdid=29285&_bd=xsa%2BvOghrs64XnW%2B%2BccI7F86IKw%3D
2064,drew_08,YES,Petsas_et_al_2020_LandscapeEcology,"Petsas, Panagiotis and Tsavdaridou, Anastasia I. and Mazaris, Antonios D.",2020,A multispecies approach for assessing landscape connectivity in data-poor regions,Landscape Ecology,pastsearch,561,"Identifying animals movement through the landscape and delineating key corridors is critical for effective management and conservation. Still, assessments of space-use patterns and landscape connectivity are subjected to many limitations, especially in large scales. The main objective of this study was to assess functional connectivity for four focal mammal species with varying dispersal abilities and diets, across protected areas in a transnational region where only scarce information on movement patterns exists. We used models relying on circuit theory, multiple layers of spatial information and graph-theoretical analysis. We delineated potential pathways suitable for species movement and evaluated connectivity status of the protected areas network in the Balkan Peninsula, southeastern Europe. Models were parameterized by combining information from experts and scientific literature, or by applying allometric equations, while novel connectivity metrics were developed. We identified four key, suitable corridors within the transnational study region. The largest one crossed three countries, highlighting the need for international conservation efforts. For species with higher dispersal abilities, the network of protected areas appeared to be well connected and robust while for others it consisted of numerous isolated sites, raising the need for species-specific management plans. Our study serves as an example of how to set monitoring and conservation priorities in data-poor regions. Our findings highlight the need to identify a number of ecological corridors that could facilitate  movement of multiple species with different functional traits and habitat preferences. This information is proved to be critical for setting spatially explicit conservation plans at local, regional and transnational scales.",10.1007/s10980-020-00981-2,http://link.springer.com/10.1007/s10980-020-00981-2,35,3,a multispecies approach for assessing landscape connectivity in data-poor regions,10.1007/s10980-020-00981-2,http://link.springer.com/10.1007/s10980-020-00981-2
2078,drew_08,YES,Lv_et_al_2019_Sustainability,"Lv, ZY and Yang, J and Wielstra, B and Wei, J and Xu, F and Si, YL",2019,Prioritizing Green Spaces for Biodiversity Conservation in Beijing Based on Habitat Network Connectivity,Sustainability,"wos, scopus, pastsearch",2042,"Rapid urbanization results in changes in land use, biogeochemical cycles, climate, hydrosystems, and biodiversity. Policy-makers have formulated ecological protection measures to facilitate sustainable development. However, traditional conservation planning mainly focuses on protecting specific green spaces, with limited consideration of the connectivity among green spaces from a habitat network perspective. Using citizen science data and occupancy modelling, we predicted habitat suitability, built habitat networks and identified key habitat patches based on their contribution to the functional connectivity of the habitat network for three focal water, forest, and open-habitat bird species. Based on the habitat requirement, small waterbodies and intermediate forest and open-habitat cover facilitate preserving water, forest and open-habitat birds. In regards to the network analysis, we found that key habitat patches with a high conservation priority were generally characterized by a relatively large patch size and/or located at critical positions in the habitat network (at central positions in the habitat network, or near large patches). We suggest that key habitat patches in restricted built-up areas are converted to protected areas or are kept as cropland under future urban planning. We emphasize the usefulness of the focal species concept in urban biodiversity conservation. Our study offers conservation recommendations from a habitat network perspective for urban planners to safeguard urban biodiversity and ecosystem health.",10.3390/su11072042,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064082138&doi=10.3390%2fsu11072042&partnerID=40&md5=2bff3c95193bad4d5956f7e532bb5d13,11,6,prioritizing green spaces for biodiversity conservation in beijing based on habitat network connectivity,10.3390/su11072042,https://ideas.repec.org/a/gam/jsusta/v11y2019i7p2042-d220402.html; https://scholarlypublications.universiteitleiden.nl/access/item%3A2978859/view; https://www.mdpi.com/2071-1050/11/7/2042/pdf; https://doaj.org/article/99cf47ec1d67496283836593bf29bfc0; https://www.mdpi.com/2071-1050/11/7/2042
2078,drew_08,YES,Lv_et_al_2019_Sustainability,"Lv, ZY and Yang, J and Wielstra, B and Wei, J and Xu, F and Si, YL",2019,Prioritizing Green Spaces for Biodiversity Conservation in Beijing Based on Habitat Network Connectivity,Sustainability,"wos, scopus, pastsearch",2042,"Rapid urbanization results in changes in land use, biogeochemical cycles, climate, hydrosystems, and biodiversity. Policy-makers have formulated ecological protection measures to facilitate sustainable development. However, traditional conservation planning mainly focuses on protecting specific green spaces, with limited consideration of the connectivity among green spaces from a habitat network perspective. Using citizen science data and occupancy modelling, we predicted habitat suitability, built habitat networks and identified key habitat patches based on their contribution to the functional connectivity of the habitat network for three focal water, forest, and open-habitat bird species. Based on the habitat requirement, small waterbodies and intermediate forest and open-habitat cover facilitate preserving water, forest and open-habitat birds. In regards to the network analysis, we found that key habitat patches with a high conservation priority were generally characterized by a relatively large patch size and/or located at critical positions in the habitat network (at central positions in the habitat network, or near large patches). We suggest that key habitat patches in restricted built-up areas are converted to protected areas or are kept as cropland under future urban planning. We emphasize the usefulness of the focal species concept in urban biodiversity conservation. Our study offers conservation recommendations from a habitat network perspective for urban planners to safeguard urban biodiversity and ecosystem health.",10.3390/su11072042,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064082138&doi=10.3390%2fsu11072042&partnerID=40&md5=2bff3c95193bad4d5956f7e532bb5d13,11,6,prioritizing green spaces for biodiversity conservation in beijing based on habitat network connectivity,10.3390/su11072042,https://ideas.repec.org/a/gam/jsusta/v11y2019i7p2042-d220402.html; https://scholarlypublications.universiteitleiden.nl/access/item%3A2978859/view; https://www.mdpi.com/2071-1050/11/7/2042/pdf; https://doaj.org/article/99cf47ec1d67496283836593bf29bfc0; https://www.mdpi.com/2071-1050/11/7/2042
2078,drew_08,YES,Lv_et_al_2019_Sustainability,"Lv, ZY and Yang, J and Wielstra, B and Wei, J and Xu, F and Si, YL",2019,Prioritizing Green Spaces for Biodiversity Conservation in Beijing Based on Habitat Network Connectivity,Sustainability,"wos, scopus, pastsearch",2042,"Rapid urbanization results in changes in land use, biogeochemical cycles, climate, hydrosystems, and biodiversity. Policy-makers have formulated ecological protection measures to facilitate sustainable development. However, traditional conservation planning mainly focuses on protecting specific green spaces, with limited consideration of the connectivity among green spaces from a habitat network perspective. Using citizen science data and occupancy modelling, we predicted habitat suitability, built habitat networks and identified key habitat patches based on their contribution to the functional connectivity of the habitat network for three focal water, forest, and open-habitat bird species. Based on the habitat requirement, small waterbodies and intermediate forest and open-habitat cover facilitate preserving water, forest and open-habitat birds. In regards to the network analysis, we found that key habitat patches with a high conservation priority were generally characterized by a relatively large patch size and/or located at critical positions in the habitat network (at central positions in the habitat network, or near large patches). We suggest that key habitat patches in restricted built-up areas are converted to protected areas or are kept as cropland under future urban planning. We emphasize the usefulness of the focal species concept in urban biodiversity conservation. Our study offers conservation recommendations from a habitat network perspective for urban planners to safeguard urban biodiversity and ecosystem health.",10.3390/su11072042,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064082138&doi=10.3390%2fsu11072042&partnerID=40&md5=2bff3c95193bad4d5956f7e532bb5d13,11,6,prioritizing green spaces for biodiversity conservation in beijing based on habitat network connectivity,10/gn6npf,https://proxy.library.carleton.ca/login?qurl=https://www.proquest.com/docview/2323908273?accountid=9894&bdid=29285&_bd=xXynD3xffgXyPft%2BpA6sgqeS%2BH0%3D
2078,drew_08,YES,Lv_et_al_2019_Sustainability,"Lv, ZY and Yang, J and Wielstra, B and Wei, J and Xu, F and Si, YL",2019,Prioritizing Green Spaces for Biodiversity Conservation in Beijing Based on Habitat Network Connectivity,Sustainability,"wos, scopus, pastsearch",2042,"Rapid urbanization results in changes in land use, biogeochemical cycles, climate, hydrosystems, and biodiversity. Policy-makers have formulated ecological protection measures to facilitate sustainable development. However, traditional conservation planning mainly focuses on protecting specific green spaces, with limited consideration of the connectivity among green spaces from a habitat network perspective. Using citizen science data and occupancy modelling, we predicted habitat suitability, built habitat networks and identified key habitat patches based on their contribution to the functional connectivity of the habitat network for three focal water, forest, and open-habitat bird species. Based on the habitat requirement, small waterbodies and intermediate forest and open-habitat cover facilitate preserving water, forest and open-habitat birds. In regards to the network analysis, we found that key habitat patches with a high conservation priority were generally characterized by a relatively large patch size and/or located at critical positions in the habitat network (at central positions in the habitat network, or near large patches). We suggest that key habitat patches in restricted built-up areas are converted to protected areas or are kept as cropland under future urban planning. We emphasize the usefulness of the focal species concept in urban biodiversity conservation. Our study offers conservation recommendations from a habitat network perspective for urban planners to safeguard urban biodiversity and ecosystem health.",10.3390/su11072042,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064082138&doi=10.3390%2fsu11072042&partnerID=40&md5=2bff3c95193bad4d5956f7e532bb5d13,11,6,prioritizing green spaces for biodiversity conservation in beijing based on habitat network connectivity,10/gn6npf,https://proxy.library.carleton.ca/login?qurl=https://www.proquest.com/docview/2323908273?accountid=9894&bdid=29285&_bd=xXynD3xffgXyPft%2BpA6sgqeS%2BH0%3D
2100,drew_08,YES,Hefty_2021_ConservationScienceandPractice,"Hefty, KL and Koprowski, JL",2021,Multiscale effects of habitat loss and degradation on occurrence and landscape connectivity of a threatened subspecies,Conservation Science and Practice,"wos, scopus, pastsearch",NA,"Land use change can result in complex environments of varying habitat quality and permeability that directly and indirectly influence the effectiveness of natural areas for wildlife conservation. To assess how isolation and degradation of protected natural areas may affect long-term conservation efforts across the range of a sensitive subspecies, we used multiscale occupancy analysis, species distribution modeling, and circuit theory to identify hotspot areas of occurrence and potential landscape connectivity among areas of high quality habitat within and between protected natural areas. Big Cypress fox squirrels (Sciurus niger avicennia: BCFS) are state-threatened subspecies of fox squirrel endemic to forested wetlands in southwest Florida, which have been highly altered by human activities. Probability of occupancy of BCFS among conservation areas varied widely due to differences in environmental features (Hedge's g = 1.4705, 95% CI: 1.074-1.763). Fine-scale features indicative of habitat degradation, such as increasing midstory vegetation cover and decreasing bromeliad cover, negatively influenced BCFS occurrence. Home-range-level tree canopy cover differentially affected probability of occupancy dependent on proximity to urban areas. Additionally, home-range-level high summer temperature differentially affected probability of occupancy dependent on proximity to cypress domes. Habitat was distributed patchily both within and among conservation areas, separated by large areas of unsuitable vegetation communities and urbanized features that were barriers to movement. Considering the threat of increasing isolation of conservation areas due to continued development as well as current and impending degradation caused by land use and climate change within conservation area boundaries, we suggest a strong need for interagency coordination to improve, maintain, and acquire rights for protection of additional remaining habitat.",10.1111/csp2.547,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119171606&doi=10.1111%2fcsp2.547&partnerID=40&md5=7f2a5b024b081181d649e64582e47697,3,2,multiscale effects of habitat loss and degradation on occurrence and landscape connectivity of a threatened subspecies,10.1111/csp2.547,https://conbio.onlinelibrary.wiley.com/doi/full/10.1111/csp2.547
2115,drew_08,YES,Tarabon_et_al_2021_JournalofEnvironmentalManagemen,"Tarabon, Simon and Dutoit, Thierry and Isselin-Nondedeu, Francis",2021,Pooling biodiversity offsets to improve habitat connectivity and species conservation,Journal of Environmental Management,pastsearch,111425,"Land developers can apply biodiversity offsetting in different ways, from a project-by-project approach to a pooled and proactive approach, this latter appearing to provide greater advantages both in terms of implementation and of the No Net Loss objective. Incorporating landscape connectivity into the mitigation hierarchy is commonly recommended, but the benefits of pooling and anticipating offsets have never really been demonstrated from modeling approaches. Here, we compare connectivity gains from two different offsetting scenarios, when interconnections at offset sites are taken and not taken into account. Assuming that gains can be increased by optimizing the location of offsets, we identified sites where biodiversity offsetting generates the greatest ecological gains in habitat connectivity. The method was applied to a study case in the suburbs of Lyon (Southern France) using several representative species and the landscape functional connectivity model Graphab. Pooling biodiversity offsets led to additional gains in overall habitat connectivity of +103% on average, which we show can be further improved (+8%) by using a patch addition process available in Graphab to plan spatially and ecologically coherent offsetting areas. Pooling and anticipating biodiversity offsets in this way can help preserve the biodiversity and the functionality of natural environments at the territorial scale.",10.1016/j.jenvman.2020.111425,https://linkinghub.elsevier.com/retrieve/pii/S0301479720313505,277,3,pooling biodiversity offsets to improve habitat connectivity and species conservation,10.1016/j.jenvman.2020.111425,https://linkinghub.elsevier.com/retrieve/pii/S0301479720313505
2122,drew_08,YES,Korhonen_et_al_2021_LandscapeandUrbanPlanning,"Korhonen, A and Penttila, R and Siitonen, J and Miettinen, O and Immonen, A and Hamberg, L",2021,Urban forests host rich polypore assemblages in a Nordic metropolitan area,Landscape and Urban Planning,"wos, pastsearch",104222,"Urban forests are often remnants of former larger forested areas, and traditionally considered as degraded habitats due to negative effects of urbanization. However, recent studies have shown that urban forests managed for recreational purposes can be structurally close to natural forests and may provide habitat features, such as dead wood, that are scarce in intensively managed forest landscapes. In this study, we assessed how urbanization affects polypore species richness and the number of red-listed polypore species in forest stands, and the occurrences of polypore species on individual units of dead wood. Spruce-inhabiting polypore assemblages and their associations to urbanization, local habitat connectivity and dead-wood abundance were investigated in southern Finland. The effects of urbanization on polypore species richness and individual species were largely negligible when other environmental variability was accounted for. Several red-listed polypore species were found in deadwood hotspots of urban forests, though urbanization had a marginally significant negative effect on their richness. The main driver of total species richness was dead-wood abundance while the number of red-listed species was also strongly dependent on local habitat connectivity, implying that a high degree of fragmentation can decrease their occurrence in urban forests. We conclude that the highest potential for providing habitats for threatened species in the urban context lies in large peri-urban recreational forests which have been preserved for recreational purposes around many cities. On the other hand, overall polypore diversity can be increased simply by increasing dead-wood abundance, irrespective of landscape context.",10.1016/j.landurbplan.2021.104222,https://www.sciencedirect.com/science/article/pii/S0169204621001857; https://jukuri.luke.fi/handle/10024/547829; https://helda.helsinki.fi/handle/10138/334052; https://researchportal.helsinki.fi/en/publications/urban-forests-host-rich-polypore-assemblages-in-a-nordic-metropol,215,6,urban forests host rich polypore assemblages in a nordic metropolitan area,10.1016/j.landurbplan.2021.104222,https://www.sciencedirect.com/science/article/pii/S0169204621001857; https://jukuri.luke.fi/handle/10024/547829; https://helda.helsinki.fi/handle/10138/334052; https://researchportal.helsinki.fi/en/publications/urban-forests-host-rich-polypore-assemblages-in-a-nordic-metropol
