studyID,Study_no,ES_no,Title,FirstAuth,Pub_year,Pub_name,City,Country,Study_year,Study_class,Study_order,Study_spec,Conn_type,Conn_metric,Conn_buffer,Conn_feat,Conn_lcclass,r_metric,ni,n_type,NOTES,yi,vi,rcorr_type,City_clean,area_km2,lat,long,geog_region,biome_list,elevavg_m,Age_mean,Age_SD,green_avg,green_km2,built_km2,pop_km2,absLat,prop_green,pop_dens,greenbuiltratio,area_km2_log,built_km2_log,green_km2_log,prop_green_log,pop_dens_log
Howes_2021_61,61,124,"Absence of a Luxury Effect on bird alpha diversity in a rapidly developing African city, but surrounding landscape is key",Howes,2021,Landscape and Urban Planning,Johannesburg,South Africa,2019,aves,NA,NA,structural,proportion greenspace in buffer,2.5,area,green,shannon diversity,27,sites - greenspaces,calculated from raw data in suppl,-0.2554128118829953,0.04166666666666666,full,Johannesburg,1638,-26.17977081,28.05553562,Africa,Montane Grasslands and Shrublands,1624.343695,4,0,0.391329259,1630.663546,900.3624268,15.68979200278582,26.17977081,1.0044990605315218,3978.1039285714287,1.8111190532412387,7.40184157874383,6.8039074262282515,7.397355353730831,0.6953941844206052,8.288811929354846
Howes_2021_61,61,125,"Absence of a Luxury Effect on bird alpha diversity in a rapidly developing African city, but surrounding landscape is key",Howes,2021,Landscape and Urban Planning,Johannesburg,South Africa,2019,aves,NA,NA,structural,correlation length,2.5,area-weighted proximity,prox,species richness,27,sites - greenspaces,"calculated from raw data in suppl, note correlation length is measured as the mean in the landscape buffer",0.12058102840844402,0.04166666666666666,full,Johannesburg,1638,-26.17977081,28.05553562,Africa,Montane Grasslands and Shrublands,1624.343695,4,0,0.391329259,1630.663546,900.3624268,15.68979200278582,26.17977081,1.0044990605315218,3978.1039285714287,1.8111190532412387,7.40184157874383,6.8039074262282515,7.397355353730831,0.6953941844206052,8.288811929354846
Howes_2021_61,61,126,"Absence of a Luxury Effect on bird alpha diversity in a rapidly developing African city, but surrounding landscape is key",Howes,2021,Landscape and Urban Planning,Johannesburg,South Africa,2019,aves,NA,NA,structural,correlation length,2.5,area-weighted proximity,prox,shannon diversity,27,sites - greenspaces,"calculated from raw data in suppl, note correlation length is measured as the mean in the landscape buffer",0.19233716921954527,0.04166666666666666,full,Johannesburg,1638,-26.17977081,28.05553562,Africa,Montane Grasslands and Shrublands,1624.343695,4,0,0.391329259,1630.663546,900.3624268,15.68979200278582,26.17977081,1.0044990605315218,3978.1039285714287,1.8111190532412387,7.40184157874383,6.8039074262282515,7.397355353730831,0.6953941844206052,8.288811929354846
Liao_2022_63,63,127,Diving beetle (Coleoptera: Dytiscidae) community dissimilarity reveals how low landscape connectivity restricts the ecological value of urban ponds,Liao,2022,Landscape Ecology,Helsinki,Finland,2017,insecta,coleoptera,Dysticidae,structural,geographic distance,NA,proximity,dist,beta-diversity,268,sites - pairs of ponds,"estimated from raw data, pooled by site (averaged by year)",-0.28768207245178096,0.00377358490566037,full,Helsinki,344,60.22358683,24.93691625,Europe,Boreal Forests/Taiga,21.54325409,7,0,0.425890367,345.0362509,117.050827,13.718323860782,60.22358683,0.9969966897759379,2637.748790116279,2.9477472286462363,5.84354441703136,4.771115269013125,5.846543540956869,0.6916443968338757,7.878060140656041
Zorzal_2021_64,64,128,Drivers of avian diversity in urban greenspaces in the Atlantic Forest,Zorzal,2021,Urban Forestry & Urban Greening,Vitoria,Brazil,2015,aves,NA,NA,structural,proximity index,1.5,area-weighted proximity,prox,species richness,7,sites - greenspaces,recalculate from ln(prox),0.44769202352742066,0.25,full,Vila Velha,197,-20.32801679,-40.3508252,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,24.27346604,3,2.70801280155,0.350531267,195.9416845,91.73557281,13.88950432795432,20.32801679,1.0054011758789385,5465.985263959391,2.1359400557276578,5.288267030694535,4.5297521401701815,5.282907667149583,0.6958441284638233,8.606482603438538
Zorzal_2021_64,64,129,Drivers of avian diversity in urban greenspaces in the Atlantic Forest,Zorzal,2021,Urban Forestry & Urban Greening,Vitoria,Brazil,2015,aves,NA,NA,structural,proximity index,1.5,area-weighted proximity,prox,shannon diversity,7,sites - greenspaces,recalculate from ln(prox),0.5100703366133073,0.25,full,Vila Velha,197,-20.32801679,-40.3508252,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,24.27346604,3,2.70801280155,0.350531267,195.9416845,91.73557281,13.88950432795432,20.32801679,1.0054011758789385,5465.985263959391,2.1359400557276578,5.288267030694535,4.5297521401701815,5.282907667149583,0.6958441284638233,8.606482603438538
Cortés-Arzola_2021_65,65,130,"Response of Beetle Assemblages (Insecta: Coleoptera) to Patch Characteristics and Habitat Complexity in an Ever-Expanding Urban Landscape in the Yucatán Peninsula, Mexico",Cortés-Arzola,2021,Annals of the Entomological Society of America,Chetumal,Mexico,2020,insecta,coleoptera,NA,structural,distance to nearest neighbour,NA,proximity,dist-green,species richness,11,sites - patch,calculated from raw data in table1,0.14602533578825375,0.125,full,Chetumal,31,18.519894270000002,-88.30280762,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,9.128188264,5,0,0.348738138,30.95707084,18.54854202,11.999496582323319,18.519894270000002,1.0013867319754468,5247.479948387097,1.6689759662306871,3.4657359027997265,2.972900706668276,3.4643934658843647,0.6938403062805277,8.56569378002216
Cortés-Arzola_2021_65,65,131,"Response of Beetle Assemblages (Insecta: Coleoptera) to Patch Characteristics and Habitat Complexity in an Ever-Expanding Urban Landscape in the Yucatán Peninsula, Mexico",Cortés-Arzola,2021,Annals of the Entomological Society of America,Chetumal,Mexico,2020,insecta,coleoptera,NA,structural,distance to nearest neighbour,NA,proximity,dist-green,abundance,11,sites - patch,calculated from raw data in table1,-0.13746887811277853,0.125,full,Chetumal,31,18.519894270000002,-88.30280762,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,9.128188264,5,0,0.348738138,30.95707084,18.54854202,11.999496582323319,18.519894270000002,1.0013867319754468,5247.479948387097,1.6689759662306871,3.4657359027997265,2.972900706668276,3.4643934658843647,0.6938403062805277,8.56569378002216
Cortés-Arzola_2021_65,65,132,"Response of Beetle Assemblages (Insecta: Coleoptera) to Patch Characteristics and Habitat Complexity in an Ever-Expanding Urban Landscape in the Yucatán Peninsula, Mexico",Cortés-Arzola,2021,Annals of the Entomological Society of America,Chetumal,Mexico,2020,insecta,coleoptera,NA,structural,distance to nearest neighbour,NA,proximity,dist-green,beta-diversity,55,sites - patch,"dissimilarity response, bray-curtis",-0.2341894667593668,0.01923076923076923,full,Chetumal,31,18.519894270000002,-88.30280762,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,9.128188264,5,0,0.348738138,30.95707084,18.54854202,11.999496582323319,18.519894270000002,1.0013867319754468,5247.479948387097,1.6689759662306871,3.4657359027997265,2.972900706668276,3.4643934658843647,0.6938403062805277,8.56569378002216
Cortés-Arzola_2021_65,65,133,"Response of Beetle Assemblages (Insecta: Coleoptera) to Patch Characteristics and Habitat Complexity in an Ever-Expanding Urban Landscape in the Yucatán Peninsula, Mexico",Cortés-Arzola,2021,Annals of the Entomological Society of America,Chetumal,Mexico,2020,insecta,coleoptera,NA,structural,proportion developed in buffer,0.05,area,grey,species richness,11,sites - patch,calculated from raw data in table1,-0.08725104954852708,0.125,full,Chetumal,31,18.519894270000002,-88.30280762,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,9.128188264,5,0,0.348738138,30.95707084,18.54854202,11.999496582323319,18.519894270000002,1.0013867319754468,5247.479948387097,1.6689759662306871,3.4657359027997265,2.972900706668276,3.4643934658843647,0.6938403062805277,8.56569378002216
Cortés-Arzola_2021_65,65,134,"Response of Beetle Assemblages (Insecta: Coleoptera) to Patch Characteristics and Habitat Complexity in an Ever-Expanding Urban Landscape in the Yucatán Peninsula, Mexico",Cortés-Arzola,2021,Annals of the Entomological Society of America,Chetumal,Mexico,2020,insecta,coleoptera,NA,structural,proportion developed in buffer,0.05,area,grey,abundance,11,sites - patch,calculated from raw data in table1,-0.5731304800153126,0.125,full,Chetumal,31,18.519894270000002,-88.30280762,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,9.128188264,5,0,0.348738138,30.95707084,18.54854202,11.999496582323319,18.519894270000002,1.0013867319754468,5247.479948387097,1.6689759662306871,3.4657359027997265,2.972900706668276,3.4643934658843647,0.6938403062805277,8.56569378002216
Brown_2002_68,68,135,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,NA,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.5275244253552054,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,136,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Papilionidae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.221173517684602,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,137,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Pieridae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.2561528119880574,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,138,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Hesperiidae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.0986122886681098,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,139,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Hesperiinae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.0453705484668847,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,140,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Pyrginae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.0714316840586662,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,141,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Nymphalidae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.4722194895832204,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,142,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Lycaenidae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.5275244253552054,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,143,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Theclinae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.589026915173973,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,144,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Riodininae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.2561528119880574,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,145,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Danainae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.0986122886681098,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,146,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Heliconiini,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.3330796296965248,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,147,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Acraeini,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),0.9287273642467248,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,148,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Nymphalinae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.1881364043926024,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,149,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Morphinae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),0.8107431254751375,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,150,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Satyrinae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.156817464590315,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,151,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Biblidinae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.1881364043926024,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,152,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Charaxinae,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),0.9076449833191244,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Brown_2002_68,68,153,"Butterfly Communities of Urban Forest Fragments in Campinas, São Paulo, Brazil: Structure, Instability, Environmental Correlates, and Conservation",Brown,2002,Journal of Insect Conservation,Sao Paulo,Brazil,2000,insecta,lepidoptera,Papilionoidea,potential,summed suitable connectivity index,1,other,green,species richness,15,sites - parks,connectivity index is the sum of specific land cover 'suitability scores' (based on literature),1.738049344917636,0.08333333333333333,full,Sao Paulo,2005,-23.57275267,-46.59943039,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,777.7174839,7,0,0.274248829,1995.961358,1362.963379,16.64380022234377,23.57275267,1.004528465425331,8437.158189526186,1.4283644942972324,7.603897968521881,7.218149989802518,7.599381983203563,0.695408853760548,9.040519339785895
Stenhouse_2004_74,74,154,"Fragmentation and internal disturbance of native vegetation reserves in the Perth metropolitan area, Western Australia",Stenhouse,2004,Landscape and Urban Planning,Perth,Australia,2000,plantae,NA,NA,structural,distance to nearest neighbour,NA,proximity,dist-green,species richness,53,sites - patch,"71 sites, but connectivity and 'floristic communities' (a proxy for species richness) only had 53 sites to compare",0.3540925289622429,0.02,full,Perth,766,-31.94517038,115.8451125,Oceania,"Mediterranean Forests, Woodlands, and Scrub",26.1847378,6.25,0.95742710776,0.40275585,763.6985189,501.1308289,13.81861622338909,31.94517038,1.0030135990093512,1309.5424190600522,1.4928777034873992,6.642486801367256,6.218860701076096,6.639481663210328,0.6946528459813284,7.1781963908470505
Stenhouse_2004_74,74,155,"Fragmentation and internal disturbance of native vegetation reserves in the Perth metropolitan area, Western Australia",Stenhouse,2004,Landscape and Urban Planning,Perth,Australia,2000,plantae,NA,NA,structural,distance to urban core,NA,proximity,dist-grey,species richness,53,sites - patch,"71 sites, but connectivity and 'floristic communities' (a proxy for species richness) only had 53 sites to compare",-0.27686382265510007,0.02,full,Perth,766,-31.94517038,115.8451125,Oceania,"Mediterranean Forests, Woodlands, and Scrub",26.1847378,6.25,0.95742710776,0.40275585,763.6985189,501.1308289,13.81861622338909,31.94517038,1.0030135990093512,1309.5424190600522,1.4928777034873992,6.642486801367256,6.218860701076096,6.639481663210328,0.6946528459813284,7.1781963908470505
Sanesi_2009_75,75,156,Avian Ecological Diversity as an Indicator of Urban Forest Functionality. Results from Two Case Studies in Northern and Southern Italy,Sanesi,2009,Arboriculture & Urban Forestry,Milan,Italy,2006,aves,NA,NA,structural,distance to urban core,NA,proximity,dist-grey,species richness,13,sites - parks,"Calculated from raw data (reported originally as distance FROM), removed the 3 sites from Bari",1.0714316840586662,0.1,full,Milan,754,45.54463407,9.1899412,Europe,Temperate Broadleaf and Mixed Forests,162.1457557,5.75,1.5,0.42379531,754.5451858,466.7659607,14.895429974789769,45.54463407,0.999277464345065,3905.094521220159,1.5915015752402595,6.626717749249025,6.147968086859594,6.627439589057324,0.6927858474595351,8.270293310124929
Sanesi_2009_75,75,157,Avian Ecological Diversity as an Indicator of Urban Forest Functionality. Results from Two Case Studies in Northern and Southern Italy,Sanesi,2009,Arboriculture & Urban Forestry,Milan,Italy,2006,aves,NA,NA,structural,proportion greenspace in patch,NA,area,green,species richness,13,sites - parks,"Calculated from raw data, removed the 3 sites from Bari",0.07011467065432513,0.1,full,Milan,754,45.54463407,9.1899412,Europe,Temperate Broadleaf and Mixed Forests,162.1457557,5.75,1.5,0.42379531,754.5451858,466.7659607,14.895429974789769,45.54463407,0.999277464345065,3905.094521220159,1.5915015752402595,6.626717749249025,6.147968086859594,6.627439589057324,0.6927858474595351,8.270293310124929
Barr_2021_76,76,158,Local habitat factors and spatial connectivity jointly shape an urban insect community,Barr,2021,Landscape and Urban Planning,Stockholm,Sweden,2021,insecta,lepidoptera,NA,structural,connectivity index,NA,other,green,abundance,84,sites - trees,correlation coef taken from scatterplots in figures 3b. Most species were leaf mining moths.,0.2491292818111571,0.01234567901234567,full,Stockholm,361,59.33157275,18.00055029,Europe,Temperate Broadleaf and Mixed Forests,29.87306928,7,0,0.498513336,362.103612,157.8506622,14.081772761739725,59.33157275,0.996952220404805,3615.1695567867037,2.2939632115144843,5.8916442118257715,5.067964529419458,5.8946882260436295,0.6916221284613276,8.19317061111702
Barr_2021_76,76,159,Local habitat factors and spatial connectivity jointly shape an urban insect community,Barr,2021,Landscape and Urban Planning,Stockholm,Sweden,2021,insecta,lepidoptera,NA,structural,connectivity index,NA,other,green,evenness,84,sites - trees,correlation coef taken from scatterplots in figures 3b. Most species were leaf mining moths.,0.02410466746698823,0.01234567901234567,full,Stockholm,361,59.33157275,18.00055029,Europe,Temperate Broadleaf and Mixed Forests,29.87306928,7,0,0.498513336,362.103612,157.8506622,14.081772761739725,59.33157275,0.996952220404805,3615.1695567867037,2.2939632115144843,5.8916442118257715,5.067964529419458,5.8946882260436295,0.6916221284613276,8.19317061111702
Barr_2021_76,76,160,Local habitat factors and spatial connectivity jointly shape an urban insect community,Barr,2021,Landscape and Urban Planning,Stockholm,Sweden,2021,insecta,lepidoptera,leaf miner,structural,connectivity index,NA,other,green,species richness,84,sites - trees,correlation coef taken from scatterplots in figures 4b,0.0131007494408351,0.01234567901234567,full,Stockholm,361,59.33157275,18.00055029,Europe,Temperate Broadleaf and Mixed Forests,29.87306928,7,0,0.498513336,362.103612,157.8506622,14.081772761739725,59.33157275,0.996952220404805,3615.1695567867037,2.2939632115144843,5.8916442118257715,5.067964529419458,5.8946882260436295,0.6916221284613276,8.19317061111702
Barr_2021_76,76,161,Local habitat factors and spatial connectivity jointly shape an urban insect community,Barr,2021,Landscape and Urban Planning,Stockholm,Sweden,2021,insecta,hymenoptera,galler,structural,connectivity index,NA,other,green,species richness,84,sites - trees,correlation coef taken from scatterplots in figures 4b,0.24350115633852665,0.01234567901234567,full,Stockholm,361,59.33157275,18.00055029,Europe,Temperate Broadleaf and Mixed Forests,29.87306928,7,0,0.498513336,362.103612,157.8506622,14.081772761739725,59.33157275,0.996952220404805,3615.1695567867037,2.2939632115144843,5.8916442118257715,5.067964529419458,5.8946882260436295,0.6916221284613276,8.19317061111702
