STUDY_ID,REVIEWERS,INCLUDE,label,author,year,title_upd,journal,source,start_page,abstract,doi_upd,url_upd,volume,num_authors,title_prv,doi_prv,url_prv
1758,drew_08,REVIEW,Resasco_2019_CurrentLandscapeEcologyReports,"Resasco, Julian",2019,Meta-analysis on a Decade of Testing Corridor Efficacy: What New Have we Learned?,Current Landscape Ecology Reports,pastsearch,61,"Corridors are widely considered as a strategy to mitigate effects of habitat fragmentation on biodiversity. There are, however, lingering concerns about whether corridors work as intended and whether managing for connectivity in fragmented landscapes is even important for biodiversity conservation. In response, numerous manipulative and natural experiments have been conducted to test the effectiveness of corridors. Gilbert-Norton et al. Conserv Biol. 2010;24(3):660-8 (2010) reviewed such studies published between 1985 and 2008 and concluded that corridors are generally effective at increasing inter-patch movement. The authors noted a lack of studies measuring responses at the population and community levels, responses that would better approximate corridor effects on population persistence and aspects of biodiversity. Here I explored what new insights can be gained on corridor effectiveness from studies published in the last decade, particularly with an eye toward insights going beyond effects on inter-patch movement. Following the same selection criteria as Gilbert-Norton et al. Conserv Biol. 2010;24(3):660-8 (2010), I reviewed studies published between 2008 and 2018 that tested corridor effectiveness by comparing ecological response variables from patches connected and not connected by corridors. Analysis of effect sizes showed that corridors increase response variables, reinforcing earlier conclusions that corridors function as intended. Whereas the previous review mainly included corridor effects on dispersal, recent research shows support for corridor efficacy at a variety of levels of organization, from individuals to communities. These findings provide further support for the conclusion that efforts spent creating and maintaining corridors are worthwhile for biodiversity conservation.",10.1007/s40823-019-00041-9,http://link.springer.com/10.1007/s40823-019-00041-9,4,1,meta-analysis on a decade of testing corridor efficacy: what new have we learned?,10.1007/s40823-019-00041-9,http://link.springer.com/10.1007/s40823-019-00041-9
1759,drew_08,REVIEW,Johnson_et_al_2021_UrbanEcosystems,"Johnson, LR and Johnson, ML and Aronson, MFJ and Campbell, LK and Carr, ME and Clarke, M and D'Amico, V and Darling, L and Erker, T and Fahey, RT and King, KL and Lautar, K and Locke, DH and Morzillo, AT and Pincetl, S and Rhodes, L and Schmit, JP and Scott, L and Sonti, NF",2021,Conceptualizing social-ecological drivers of change in urban forest patches,Urban Ecosystems,"wos, pastsearch",633,"We introduce a conceptual model of the urban forest patch as a complex social-ecological system, incorporating cross-scale interactions. We developed this model through an interdisciplinary process engaging social and ecological scientists and urban land management decision makers, with a focus on temperate forest social-ecological systems. In this paper, we place the production and management of urban forest patches in historical perspective, present a conceptual model of urban forest patches within a broader regional context, and identify a series of research questions to highlight future directions for research on urban forest patches. This conceptual model identifies how spatial and temporal social-ecological drivers interact with patch-level conditions at multiple scales. Our integrative approach can provide insights into the role of social-ecological drivers in shaping forest health, biodiversity, and benefits forest patches provide to people in urban and urbanizing regions, with direct implications for decision-making to improve management outcomes.",10.1007/s11252-020-00977-5,NA,24,19,conceptualizing social-ecological drivers of change in urban forest patches,10.1007/s11252-020-00977-5,NA
1760,drew_08,REVIEW,Resasco_et_al_2017_Ecography,"Resasco, Julian and Bruna, Emilio M. and Haddad, Nick M. and Banks-Leite, Cristina and Margules, Christopher R.",2017,The contribution of theory and experiments to conservation in fragmented landscapes,Ecography,pastsearch,109,"The clearing and subsequent fragmentation of terrestrial ecosystems is commonly acknowledged as a major cause of the decline of biodiversity. These and other predicted responses to habitat fragmentation are derived from theory, which ecologists have tested with empirical approaches ranging from observations to experimental manipulations. These empirical approaches have also identified areas of theory in need of additional development. For example, experimental studies of fragmentation have provided insights such as the key role played by the matrix surrounding fragments, the importance of edge effects, and the impacts of corridors linking fragments with one another. Much less clear, however, is the extent to which these theoretical and empirical studies – while advancing our conceptual understanding of ecological responses to landscape change – help guide management and conservation practice. We review lessons learned from landscape-scale fragmentation experiments and observational studies, present the results of a survey of fragmentation and conservation experts which probed for links and mismatches between fragmentation studies and conservation practice, and discuss how future studies can contribute to conservation practice. Our survey showed that respondents consider fragmentation theory and empirical studies and their findings important for guiding conservation and management practices. The survey also identified that there are disconnects between what is typically studied by fragmentation ecologists and factors that are central to the practice of biodiversity conservation, notably, community-based human dimensions (e.g., economic, social, health issues), policy and governance, ecosystem services, eco-evolutionary responses of species, and interaction of multiple threats to biodiversity and ecosystem processes. We discuss how these disconnects can present opportunities for experiments to continue to provide valuable recommendations for conservation practice in fragmented landscapes. This article is protected by copyright. All rights reserved.",10.1111/ecog.02546,https://onlinelibrary.wiley.com/doi/10.1111/ecog.02546,40,5,the contribution of theory and experiments to conservation in fragmented landscapes,10.1111/ecog.02546,https://onlinelibrary.wiley.com/doi/10.1111/ecog.02546
1781,drew_08,REVIEW,LaPoint_et_al_2015_FunctionalEcology,"LaPoint, S and Balkenhol, N and Hale, J and Sadler, J and van der Ree, R",2015,Ecological connectivity research in urban areas,Functional Ecology,"wos, scopus, keyreview, keyrevbwd, pastsearch",868,"1. The successful movement of individuals is fundamental to life. Facilitating these movements by promoting ecological connectivity has become a central theme in ecology and conservation. Urban areas contain more than half of the world's human population, and their potential to support biodiversity and to connect their citizens to nature is increasingly recognized. Promoting ecological connectivity within these areas is essential to reaching this potential. However, our current understanding of ecological connectivity within urban areas appears limited. 2. We reviewed the published scientific literature to assess the state-of-the-art of ecological connectivity research in urban areas, summarized trends in study attributes and highlighted knowledge gaps. 3. We found 174 papers that investigated ecological connectivity within urban areas. These papers addressed either structural (48) or functional connectivity (111), and some addressed both (15), but contained substantial geographic and taxonomic biases. These papers rarely defined the aspect of connectivity they were investigating and objective descriptions of the local urban context were uncommon. Formulated hypotheses or a priori predictions were typically unstated and many papers used suboptimal study designs and methods. 4. We suggest future studies explicitly consider and quantify the landscape within their analyses and make greater use of available and rapidly developing tools and methods for measuring functional connectivity (e.g. biotelemetry or landscape genetics). We also highlight the need for studies to clearly define how the terms 'urban' and 'connectivity' have been applied. 5. Knowledge gaps in ecological connectivity in urban areas remain, partly because the field is still in its infancy and partly because we must better capitalize on the state-of-the-art technological and analytical techniques that are increasingly available. Well-designed studies that employed high-resolution data and powerful analytical techniques highlight our abilities to quantify ecological connectivity in urban areas. These studies are exemplary, setting the standards for future research to facilitate data-driven and evidence-based biodiversity-friendly infrastructure planning in urban areas.",10.1111/1365-2435.12489,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935734137&doi=10.1111%2f1365-2435.12489&partnerID=40&md5=1e120ab7a271f342d8eb0b1291fdcad8,29,5,ecological connectivity research in urban areas,10.1111/1365-2435.12489,https://esajournals.onlinelibrary.wiley.com/doi/10.1111/1365-2435.12489; https://europepmc.org/article/AGR/IND603408872; https://core.ac.uk/display/46087138; https://pure.mpg.de/pubman/faces/ViewItemOverviewPage.jsp?itemId=item_2189416; http://onlinelibrary.wiley.com/doi/10.1111/1365-2435.12489/full; https://research.birmingham.ac.uk/portal/en/publications/ecological-connectivity-research-in-urban-areas(93b5c430-e263-4efb-a048-b38049bca24d).html; https://onlinelibrary.wiley.com/doi/abs/10.1111/1365-2435.12489; https://kops.uni-konstanz.de/handle/123456789/40030; https://besjournals.onlinelibrary.wiley.com/doi/pdf/10.1111/1365-2435.12489; https://besjournals.onlinelibrary.wiley.com/doi/full/10.1111/1365-2435.12489; https://findanexpert.unimelb.edu.au/scholarlywork/986461-ecological-connectivity-research-in-urban-areas
1786,drew_08,REVIEW,Lechner_et_al_2015_LandscapeandUrbanPlanning,"Lechner, Alex M. and Doerr, Veronica and Harris, Rebecca M.B. and Doerr, Erik and Lefroy, Edward C.",2015,A framework for incorporating fine-scale dispersal behaviour into biodiversity conservation planning,Landscape and Urban Planning,pastsearch,11,NA,10.1016/j.landurbplan.2015.04.008,https://linkinghub.elsevier.com/retrieve/pii/S0169204615000845,141,5,a framework for incorporating fine-scale dispersal behaviour into biodiversity conservation planning,10.1016/j.landurbplan.2015.04.008,https://linkinghub.elsevier.com/retrieve/pii/S0169204615000845
1788,drew_08,REVIEW,Landguth_et_al_2012_Ecography,"Landguth, E. L. and Hand, B. K. and Glassy, J. and Cushman, S. A. and Sawaya, M. A.",2012,UNICOR: a species connectivity and corridor network simulator,Ecography,pastsearch,9,"We introduce UNIversal CORridor network simulator (UNICOR), a species connectivity and corridor identifi cation tool. UNICOR applies Dijkstra's shortest path algorithm to individual-based simulations. Outputs can be used to designate movement corridors, identify isolated populations, and prioritize conservation plans to promote species persistence. The key features include a driver-module framework, connectivity mapping with thresholding and buffering, and calculation of graph theory metrics. Through parallel-processing, computational efficiency is greatly improved, allowing analyses of large extents and entire populations. Previously available approaches are limited by prolonged computational times and poor algorithmic efficiency, restricting problem-size and requiring artificial subsampling of populations.",10.1111/j.1600-0587.2011.07149.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0587.2011.07149.x,35,5,unicor: a species connectivity and corridor network simulator,10.1111/j.1600-0587.2011.07149.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0587.2011.07149.x
1791,drew_08,REVIEW,Keeley_et_al_2018_ConservationBiology,"Keeley, Annika T. H. and Basson, Galli and Cameron, D. Richard and Heller, Nicole E. and Huber, Patrick R. and Schloss, Carrie A. and Thorne, James H. and Merenlender, Adina M.",2018,Making habitat connectivity a reality: Habitat Connectivity,Conservation Biology,pastsearch,1221,"Although a plethora of habitat-connectivity plans exists, protecting and restoring connectivity through on-the-ground action has been slow. We identified challenges to and opportunities for connectivity conservation through a literature review of project implementation, a workshop with scientists and conservation practitioners, 3 case studies of connectivity projects, and interviews with conservation professionals. Connectivity challenges and solutions tended to be context specific, dependent on land-ownership patterns, socioeconomic factors, and the policy framework. Successful connectivity implementation tended to be associated with development and promotion of a common vision among diverse sets of stakeholders, including nontraditional conservation actors, such as water districts and recreation departments, and with communication with partners and the public. Other factors that lead to successful implementation included undertaking empirical studies to prioritize and validate corridors and the identification of related co-benefits of corridor projects. Engaging partners involved in land management and planning, such as nongovernmental conservation organizations, public agencies, and private landowners, is critical to effective strategy implementation. A clear regulatory framework, including unambiguous connectivity conservation mandates, would increase public resource allocation, and incentive programs are needed to promote private sector engagement. Connectivity conservation must move more rapidly from planning to implementation. We provide an evidence-based solution composed of key elements for successful on-the-ground connectivity implementation. We identified the social processes necessary to advance habitat connectivity for biodiversity conservation and resilient landscapes under climate change.",10.1111/cobi.13158,https://onlinelibrary.wiley.com/doi/10.1111/cobi.13158,32,8,making habitat connectivity a reality: habitat connectivity,10.1111/cobi.13158,https://onlinelibrary.wiley.com/doi/10.1111/cobi.13158
1804,drew_08,REVIEW,Jafari_et_al_2017_ComputersandOperationsResearch,"Jafari, Nahid and Nuse, Bryan L. and Moore, Clinton T. and Dilkina, Bistra and Hepinstall-Cymerman, Jeffrey",2017,Achieving full connectivity of sites in the multiperiod reserve network design problem,Computers and Operations Research,pastsearch,119,NA,10.1016/j.cor.2016.12.017,https://linkinghub.elsevier.com/retrieve/pii/S0305054816303136,81,5,achieving full connectivity of sites in the multiperiod reserve network design problem,10.1016/j.cor.2016.12.017,https://linkinghub.elsevier.com/retrieve/pii/S0305054816303136
1809,drew_08,REVIEW,Heller_2009_BiologicalConservation,"Heller, Nicole E. and Zavaleta, Erika S.",2009,Biodiversity management in the face of climate change: A review of 22 years of recommendations,Biological Conservation,pastsearch,14,NA,10.1016/j.biocon.2008.10.006,https://linkinghub.elsevier.com/retrieve/pii/S000632070800387X,142,2,biodiversity management in the face of climate change: a review of 22 years of recommendations,10.1016/j.biocon.2008.10.006,https://linkinghub.elsevier.com/retrieve/pii/S000632070800387X
1822,drew_08,REVIEW,Fahrig_et_al_2019_BiologicalConservation,"Fahrig, Lenore and Arroyo-Rodríguez, Víctor and Bennett, Joseph R. and Boucher-Lalonde, Véronique and Cazetta, Eliana and Currie, David J. and Eigenbrod, Felix and Ford, Adam T. and Harrison, Susan P. and Jaeger, Jochen A.G. and Koper, Nicola and Martin, Amanda E. and Martin, Jean-Louis and Metzger, Jean Paul and Morrison, Peter and Rhodes, Jonathan R. and Saunders, Denis A. and Simberloff, Daniel and Smith, Adam C. and Tischendorf, Lutz and Vellend, Mark and Watling, James I.",2019,Is habitat fragmentation bad for biodiversity?,Biological Conservation,pastsearch,179,"In a review of landscape-scale empirical studies, Fahrig (2017a) found that ecological responses to habitat fragmentation per se (fragmentation independent of habitat amount) were usually non-significant (>70% of responses) and that 76% of significant relationships were positive, with species abundance, occurrence, richness, and other response variables increasing with habitat fragmentation per se. Fahrig concluded that to date there is no empirical evidence supporting the widespread assumption that a group of small habitat patches generally has lower ecological value than large patches of the same total area. Fletcher et al. (2018) dispute this conclusion, arguing that the literature to date indicates generally negative ecological effects of habitat fragmentation per se. They base their argument largely on extrapolation from patch-scale patterns and mechanisms (effects of patch size and isolation, and edge effects) to landscape-scale effects of habitat fragmentation. We argue that such extrapolation is unreliable because: (1) it ignores other mechanisms, especially those acting at landscape scales (e.g., increased habitat diversity, spreading of risk, landscape complementation) that can counteract effects of the documented patch-scale mechanisms; and (2) extrapolation of a small-scale mechanism to a large-scale pattern is not evidence of that pattern but, rather a prediction that must be tested at the larger scale. Such tests were the subject of Fahrig's review. We find no support for Fletcher et al.'s claim that biases in Fahrig's review would alter its conclusions. We encourage further landscape-scale empirical studies of effects of habitat fragmentation per se, and research aimed at uncovering the mechanisms that underlie positive fragmentation effects.",10.1016/j.biocon.2018.12.026,https://linkinghub.elsevier.com/retrieve/pii/S0006320718313375,230,22,is habitat fragmentation bad for biodiversity?,10.1016/j.biocon.2018.12.026,https://linkinghub.elsevier.com/retrieve/pii/S0006320718313375
1846,drew_08,REVIEW,Coulon_et_al_2015_Ecology,"Coulon, A. and Aben, J. and Palmer, S. C. F. and Stevens, V. M. and Callens, T. and Strubbe, D. and Lens, L. and Matthysen, E. and Baguette, M. and Travis, J. M. J.",2015,A stochastic movement simulator improves estimates of landscape connectivity,Ecology,pastsearch,2203,"Conservation actions often focus on restoration or creation of natural areas designed to facilitate the movements of organisms among populations. To be efficient, these actions need to be based on reliable estimates or predictions of landscape connectivity. While circuit theory and least-cost paths (LCPs) are increasingly being used to estimate connectivity, these methods also have proven limitations. We compared their performance in predicting genetic connectivity with that of an alternative approach based on a simple, individual-based \\\\""stochastic movement simulator\\\\"" (SMS). SMS predicts dispersal of organisms using the same landscape representation as LCPs and circuit theory-based estimates (i.e., a cost surface), while relaxing key LCP assumptions, namely individual omniscience of the landscape (by incorporating perceptual range) and the optimality of individual movements (by including stochasticity in simulated movements). The performance of the three estimators was assessed by the degree to which they correlated with genetic estimates of connectivity in two species with contrasting movement abilities (Cabanis's Greenbul, an Afrotropical forest bird species, and natterjack toad, an amphibian restricted to European sandy and heathland areas). For both species, the correlation between dispersal model and genetic data was substantially higher when SMS was used. Importantly, the results also demonstrate that the improvement gained by using SMS is robust both to variation in spatial resolution of the landscape and to uncertainty in the perceptual range model parameter. Integration of this individual-based approach with other developing methods in the field of connectivity research, such as graph theory, can yield rapid progress towards more robust connectivity indices and more effective recommendations for land management.",10.1890/14-1690.1,http://doi.wiley.com/10.1890/14-1690.1,96,10,a stochastic movement simulator improves estimates of landscape connectivity,10.1890/14-1690.1,http://doi.wiley.com/10.1890/14-1690.1
1854,drew_08,REVIEW,Cameron_et_al_2022_ConservationScienceandPractice,"Cameron, D. Richard and Schloss, Carrie A. and Theobald, David M. and Morrison, Scott A.",2022,A framework to select strategies for conserving and restoring habitat connectivity in complex landscapes,Conservation Science and Practice,pastsearch,NA,"Protecting or restoring habitat connectivity in landscapes undergoing rapid environmental change requires multiple conservation and restoration strategies. These strategies have different risk profiles, costs, and require various types of technical expertise to conduct. This diversity in landscape context and strategic approach requires more nuance and flexibility than traditional connectivity conservation plans have supported. We present a novel, spatially-explicit framework for developing connectivity conservation priorities and strategies based on Omniscape, an adaptation of Circuitscape, a common tool for mapping habitat connectivity. Using California (USA) as a case study, we mapped structural connectivity and developed a classification of connectivity conservation and restoration categories across the gradient of land use intensities, as well as by land ownership. The most constrained areas with highly concentrated flow (movement potential) make up 3% of the state and occur primarily on private lands. Conversely, intact areas with diffuse flow that indicate multiple connectivity options cover 55% of the state, including the majority of the desert and mountain ecoregions. This “strategy mapping” approach can be used to identify priority areas for conservation investment and suites of potential implementation mechanisms and partners, which in turn may improve the efficiency and effectiveness of connectivity conservation in this era of global change.",10.1111/csp2.12698,https://onlinelibrary.wiley.com/doi/10.1111/csp2.12698,4,4,a framework to select strategies for conserving and restoring habitat connectivity in complex landscapes,10.1111/csp2.12698,https://onlinelibrary.wiley.com/doi/10.1111/csp2.12698
1864,drew_08,REVIEW,Beier_1998_ConservationBiology,"Beier, Paul and Noss, Reed F.",1998,Do Habitat Corridors Provide Connectivity?,Conservation Biology,pastsearch,1241,"Skeptics have questioned the empirical evidence that corridors provide landscape connectivity. Some also have suggested dangers of corridors. We reviewed published studies that empirically addressed whether corridors enhance or diminish the population viability of species in habitat patches connected by cor- ridors. A randomized and replicated experimental design has not been used—and we argue is not required— to make inferences about the conservation value of corridors. Rather, studies can use observational or exper- imental analyses of parameters of target populations or movements of individual animals. Two of these ap- proaches hold the greatest promise for progress, especially if the shortcomings of previous studies are reme- died. First, experiments using demographic parameters as dependent variables—even if unreplicated—can demonstrate the demographic effects of particular corridors in particular landscapes. Such studies should measure demographic traits before and after treatment in both the treated area (corridor created or de- stroyed) and an untreated area (habitat patches isolated from one another). This approach is superior to ob- serving the demographic conditions in various landscapes because of the tendency for corridor presence to be correlated with other variables, such as patch size, that can confound the analysis. Second, observations of movements by naturally dispersing animals in fragmented landscapes can demonstrate the conservation value of corridors more convincingly than can controlled experiments on animal movement. Such field obser- vations relate directly to the type of animals (e.g., dispersing juveniles of target species) and the real land- scapes that are the subject of decisions about corridor preservation. Future observational studies of animal movements should attempt to detect extra-corridor movements and focus on fragmentation-sensitive species for which corridors are likely to be proposed. Fewer than half of the 32 studies we reviewed provided persua- sive data regarding the utility of corridors; other studies were inconclusive, largely due to design flaws. The evidence from well-designed studies suggests that corridors are valuable conservation tools. Those who would destroy the last remnants of natural connectivity should bear the burden of proving that corridor destruction will not harm target populations.",10.1111/j.1523-1739.1998.98036.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1523-1739.1998.98036.x,12,2,do habitat corridors provide connectivity?,10.1111/j.1523-1739.1998.98036.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1523-1739.1998.98036.x
1867,drew_08,REVIEW,Aguilar_et_al_2019_EcologyLetters,"Aguilar, Ramiro; Cristóbal-Pérez, Edson Jacob; Balvino-Olvera, Francisco Javier; de Jesús Aguilar-Aguilar, María; Aguirre-Acosta, Natalia; Ashworth, Lorena; Lobo, Jorge A.; Martén-Rodríguez, Silvana; Fuchs, Eric J.; Sánchez-Montoya, Gumersindo; Bernardello, Gabriel; Quesada, Mauricio",2019,Habitat fragmentation reduces plant progeny quality: a global synthesis,Ecology Letters,pastsearch,1163,"Most of the world's land surface is currently under human use and natural habitats remain as fragmented samples of the original landscapes. Measuring the quality of plant progeny sired in these pervasive environments represents a fundamental endeavour for predicting the evolutionary potential of plant populations remaining in fragmented habitats and thus their ability to adapt to changing environments. By means of hierarchical and phylogenetically independent meta-analyses we reviewed habitat fragmentation effects on the genetic and biological characteristics of progenies across 179 plant species. Progeny sired in fragmented habitats showed overall genetic erosion in contrast with progeny sired in continuous habitats, with the exception of plants pollinated by vertebrates. Similarly, plant progeny in fragmented habitats showed reduced germination, survival and growth. Habitat fragmentation had stronger negative effects on the progeny vigour of outcrossing- than mixed-mating plant species, except for vertebrate-pollinated species. Finally, we observed that increased inbreeding coefficients due to fragmentation correlated negatively with progeny vigour. Our findings reveal a gloomy future for angiosperms remaining in fragmented habitats as fewer sired progeny of lower quality may decrease recruitment of plant populations, thereby increasing their probability of extinction.",10.1111/ele.13272,https://onlinelibrary.wiley.com/doi/10.1111/ele.13272,22,12,habitat fragmentation reduces plant progeny quality: a global synthesis,10.1111/ele.13272,https://onlinelibrary.wiley.com/doi/10.1111/ele.13272
1869,drew_08,REVIEW,Joshi_2021_Sustainability,"Joshi, MY and Teller, J",2021,Urban Integration of Green Roofs: Current Challenges and Perspectives,Sustainability,"wos, scopus, pastsearch",12378,"Green roofs (GRs) are a sustainable alternative to conventional roofs that provide multiple ecosystem services. Integrating GRs into urban areas is highly relevant considering the rapidly increasing built-up in cities. Therefore, this paper systematically and comprehensively reviews the recent literature from 2011 to 2019 on GRs to identify the challenges and perspectives related to the urban integration of GRs. The review suggests that the effectiveness of GRs in delivering ecosystem services is largely dependent on context-specific parameters such as weather conditions and existing construction or design-related parameters. Integrating GRs into urban areas can be challenging given the diversity of actors, functions, and conditions characterizing these areas. Although significant research has already been conducted on GRs, research covering more geographical locations and contexts is needed. The review points out the need to include future urbanization scenarios, such as tall buildings while analyzing the impact of GRs on ecological networks. Additionally, the review emphasizes the inclusion of urban morphological parameters alongside an analysis of the impact of GRs on microclimate regulation and air quality. In terms of social acceptance, this review points out the need to consider the temporal cycles of vegetation for noting users' perspectives. Additionally, further research is required on the social impact of GRs, considering their influence on property prices. Lastly, the review stresses the need for more city-scale studies on the impact of GRs on ecosystem services.",10.3390/su132212378,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119185161&doi=10.3390%2fsu132212378&partnerID=40&md5=55bb96cdebea7373896e14ea2da95e6a,13,2,urban integration of green roofs: current challenges and perspectives,10.3390/su132212378,https://orbi.uliege.be/handle/2268/264983; https://www.mdpi.com/2071-1050/13/22/12378; https://www.mdpi.com/2071-1050/13/22/12378/pdf
1877,drew_08,REVIEW,Beier_2019_ConservationBiology,"Beier, Paul",2019,A rule of thumb for widths of conservation corridors,Conservation Biology,pastsearch,976,NA,10.1111/cobi.13256,https://onlinelibrary.wiley.com/doi/10.1111/cobi.13256,33,1,a rule of thumb for widths of conservation corridors,10.1111/cobi.13256,https://onlinelibrary.wiley.com/doi/10.1111/cobi.13256
1897,drew_08,REVIEW,Álvarez-Yépiz_et_al_2018_ForestEcologyandManagemen,"Álvarez-Yépiz, Juan C. and Martínez-Yrízar, Angelina and Fredericksen, Todd S.",2018,Special Issue: Resilience of tropical dry forests to extreme disturbance events,Forest Ecology and Management,pastsearch,1,NA,10.1016/j.foreco.2018.05.067,https://linkinghub.elsevier.com/retrieve/pii/S0378112718310302,426,3,special issue: resilience of tropical dry forests to extreme disturbance events,10.1016/j.foreco.2018.05.067,https://linkinghub.elsevier.com/retrieve/pii/S0378112718310302
1902,drew_08,REVIEW,Honeck_et_al_2020_Sustainability,"Honeck, E and Moilanen, A and Guinaudeau, B and Wyler, N and Schlaepfer, MA and Martin, P and Sanguet, A and Urbina, L and von Arx, B and Massy, J and Fischer, C and Lehmann, A",2020,"Implementing Green Infrastructure for the Spatial Planning of Peri-Urban Areas in Geneva, Switzerland",Sustainability,"wos, scopus, pastsearch",1387,"The concept of green infrastructure (GI) seeks to identify and prioritize areas of high ecological value for wildlife and people, to improve the integration of natural values in landscape planning decisions. In 2018, the canton of Geneva, Switzerland, established a roadmap for biodiversity conservation, which includes the operationalization of GI covering 30% of the territory by 2030. In this paper, we demonstrate a GI mapping framework in the canton of Geneva. Our approach is based on the combined assessment of three 'pillars', namely species' distribution, landscape structure and connectivity, and ecosystem services, to optimize the allocation of conservation actions using the spatial prioritization software, Zonation. The identified priority conservation areas closely overlap existing natural reserves. Including the three pillars in the landscape prioritization should also improve adhesion to the GI idea, without undermining the protection of threatened species. With regards to land use planning, public and private land parcels with high values for GI may require specific incentives to maintain their desirable characteristics, as they are more likely to be degraded than areas with more building restrictions. Visualizing priority conservation areas in a spatially explicit manner will support decision-makers in Geneva to optimally allocate limited resources for ecosystem preservation.",10.3390/su12041387,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081560775&doi=10.3390%2fsu12041387&partnerID=40&md5=87608b1c41bfe66cb9300edb95dd4b21,12,12,"implementing green infrastructure for the spatial planning of peri-urban areas in geneva, switzerland",10.3390/su12041387,https://helda.helsinki.fi/handle/10138/314160; https://archive-ouverte.unige.ch/unige:130761; https://www.mdpi.com/2071-1050/12/4/1387; https://ideas.repec.org/a/gam/jsusta/v12y2020i4p1387-d320242.html; https://archive-ouverte.unige.ch/unige:130761/ATTACHMENT01; https://www.mdpi.com/2071-1050/12/4/1387/pdf
1904,drew_08,REVIEW,Auffret_et_al_2015_Ambio,"Auffret, Alistair G. and Plue, Jan and Cousins, Sara A. O.",2015,The spatial and temporal components of functional connectivity in fragmented landscapes,Ambio,pastsearch,51,"Connectivity is key for understanding how ecological systems respond to the challenges of land-use change and habitat fragmentation. Structural and functional connectivity are both established concepts in ecology, but the temporal component of connectivity deserves more attention. Whereas functional connectivity is often associated with spatial patterns (spatial functional connectivity), temporal functional connectivity relates to the persistence of organisms in time, in the same place. Both temporal and spatial processes determine biodiversity responses to changes in landscape structure, and it is therefore necessary that all aspects of connectivity are considered together. In this perspective, we use a case study to outline why we believe that both the spatial and temporal components of functional connectivity are important for understanding biodiversity patterns in the present-day landscape, and how they can also help us to make better-informed decisions about conserving and restoring landscapes and improving resilience to future change.",10.1007/s13280-014-0588-6,http://link.springer.com/10.1007/s13280-014-0588-6,44,3,the spatial and temporal components of functional connectivity in fragmented landscapes,10.1007/s13280-014-0588-6,http://link.springer.com/10.1007/s13280-014-0588-6
1910,drew_08,REVIEW,Bakker_et_al_2015_LandscapeEcology,"Bakker, Martha M. and Opdam, Paul F. M. and Jongman, Rob H. G. and Van den Brink, Adri",2015,Model explorations of ecological network performance under conditions of global change,Landscape Ecology,pastsearch,763,"Ecological networks facilitate the mobility and vitality of species populations by providing a network of habitat patches that are embedded in a traversable landscape matrix. Climate change and land-use change pose threats to biodiversity, which can potentially be overcome by ecological networks. Yet, systematic assessments of ecological network performance under conditions of climate change and land-use change are rare. In this special issue we explore and evaluate approaches to assess the functionality of ecological networks under scenarios of global change. Hereby we distinguish three research fields: dynamics in the spatial configuration of networks; changes in the abiotic conditions within networks; and population viability and mobility of species within the networks. We present novel approaches for each of these themes, as well as approaches that aim to combine them within one modelling framework. Whilst the contributions featured all show promising developments towards the goal of ecological network performance under conditions of global change, we also see challenges for future research: the need to achieve (i) better integration between the three research fields; (ii) better empirical grounding of theoretical models; and (iii) better design of scientific models in order to assist policymaking.",10.1007/s10980-015-0181-9,http://link.springer.com/10.1007/s10980-015-0181-9,30,4,model explorations of ecological network performance under conditions of global change,10.1007/s10980-015-0181-9,http://link.springer.com/10.1007/s10980-015-0181-9
1923,drew_08,REVIEW,Calabrese_2004_FrontiersinEcologyandtheEnvironment,"Calabrese, Justin M. and Fagan, William F.",2004,A comparison-shopper's guide to connectivity metrics,Frontiers in Ecology and the Environment,"pastsearch, keyrevbwd",529,"Connectivity is an important but inconsistently defined concept in spatial ecology and conservation biology. Theoreticians from various subdisciplines of ecology argue over its definition and measurement, but no consensus has yet emerged. Despite this disagreement, measuring connectivity is an integral part of many resource management plans. A more practical approach to understanding the many connectivity metrics is needed. Instead of focusing on theoretical issues surrounding the concept of connectivity, we describe a data-dependent framework for classifying these metrics. This framework illustrates the data requirements, spatial scales, and information yields of a range of different connectivity measures. By highlighting the costs and benefits associated with using alternative metrics, this framework allows practitioners to make more informed decisions concerning connectivity measurement.",10.1890/1540-9295(2004)002[0529:ACGTCM]2.0.CO;2,http://doi.wiley.com/10.1890/1540-9295(2004)002[0529:ACGTCM]2.0.CO;2,2,2,a comparison-shopper's guide to connectivity metrics,10.1890/1540-9295(2004)002[0529:ACGTCM]2.0.CO;2,http://doi.wiley.com/10.1890/1540-9295(2004)002[0529:ACGTCM]2.0.CO;2
